Hotel,URL,Room to be extracted
Novotel Hanoi Thai Ha,https://www.trip.com/hotels/detail/?cityEnName=Hanoi&cityId=286&hotelId=29630821&checkIn=2025-12-09&checkOut=2025-12-10&adult=2&children=0&crn=1&ages=&curr=VND&barcurr=VND&hoteluniquekey=H4sIAAAAAAAA_-P6xczFJMEk9ZmZ48aHTUdYhBiNDHbwW_RlO86aCQSz2xw8W18H7pBb3OkQwDOD8emhCXwbGWP6D33VsIlw2MHIdIJxzYUljAuYLm1vkT3FwsJxs13sEssvpuhqpezUSiUrEx2lksySnFQlK6UwxxAlHaWU1OJkIAfISszNL80rAbKNjMxMzQ30DAyAgiWJFZ4pYG3JiTnJpTmJJakhlQVA7WY6SpnFziVFmQVBqbmZJSWpQFVpiTnFqSDxoNRioEwyWFDJD2hMEVQgMz8Pot0ARSwsMac0FeIKoIVuqVA7DGt1MJ0dnFpUlpmcqpCckViUnordB4bGJhZmxig-MB8QHxjXxj5iYYqOfcFyn-0TC8MvFoYmVoYuVoZJrKwcrTd2Me5i5fFy8TNzd9E11I3SNZSSNzQwMDA1NDY11TVItEw0MzRI0jWxNDCysNC1NDC2NNX4c2nRkvXGRiYKjFqC8SGeYX6G5ZYV5Zk5BWmGRiYGjKcYpQzNTQ0MzY2NDS3MzA31UhLNLSwrM6qSctzdPBiD2CxdnAxcTKJsuJhDg10E639bFZzzkHGQYg7zc1F8mHPw06vJhvZaIJ4hjBdYtrVlhupjZvtImEgSa2qebkRExjPhAsYuRm4BRg_GCMYKxgZGxlWM7FzMBkaGAkwbGBl3MP6HAcZXjCAzAbPLZOncAgAA&masterhotelid_tracelogid=100051355-0a9a610b-490288-90395&detailFilters=17%7C1%7E17%7E1*31%7C29630821%7E31%7E29630821*80%7C0%7C1%7E80%7E0*29%7C1%7E29%7E1%7C2&hotelType=normal&display=exavg&subStamp=195&isCT=true&isFlexible=F&locale=en-XX,"Superior Room, 1 King Size Bed, City View"
Novotel Suites Hanoi,https://www.trip.com/hotels/detail/?cityEnName=Hanoi&cityId=286&hotelId=5498372&checkIn=2025-12-09&checkOut=2025-12-10&adult=2&children=0&crn=1&ages=&curr=VND&barcurr=VND&hoteluniquekey=H4sIAAAAAAAA_-P6xczFJMEk9ZmZY1HbriMsQoxGBjv4LfqyHatF1rk_VGlz8ATRVTKdDgE8Mxhbzpxn2sh49gwQ7Al32MHIdIKxa8FCxgVMVxa1yJ5iYeF4dFb0EssvpuhqpezUSiUrEx2lksySnFQlK6Xg1KKyzORUheSMxKL0VCUdpZTU4mSgOJCVmJtfmlcCZBsaGxlYmukZGAAFSxIrPFOUrMx1lJITc5JLcxJLUkMqC4AmmekoZRY7lxRlFgSl5maWlKQCVaUl5hSngsSDUouBMslgQSU_oDFFUIHM_DyIdgMUsbDEnNJUiCuAFrqlQu0wrtXB9EGYYwh2ZxsZGVoaGaE422RAnG1YG_uIhSk69gXLfbZPLAy_WBiaWBm6WBkmsbJyvHm7jXEXK4-XS2CEs4euoW6UrqGUvKGBgYGpobGpqa5BoqVFcrKRpa6JpYGRhYWuhZGhqZHGqbnTlqw3NjJRYNQSjA_xDPMzLLesKM_MKUgzNDIxYDzFKGVobmpgaG5sbGhhZm6ol5JobmFZmVGVlOPu5sEYxGZg6GzpahFlw8UcGuwiWP_bquCch4yDFHOYn4viw5yDn15NNrTXAvEMYbzAsq0tM1QfM9tHwkSSWFPzdCMiMp4JFzB2MXILMHowRjBWMDYwMq5iZOdiNjAyFGDawMi4g_E_DDC-YgSZCQA66Sem3AIAAA&masterhotelid_tracelogid=100051355-0a98cc29-490288-82152&detailFilters=17%7C1%7E17%7E1*31%7C5498372%7E31%7E5498372*80%7C0%7C1%7E80%7E0*29%7C1%7E29%7E1%7C2&hotelType=normal&display=exavg&subStamp=330&isCT=true&isFlexible=F&locale=en-XX,Superior King Studio
Pan Pacific Hanoi,https://www.trip.com/hotels/detail/?cityEnName=Hanoi&cityId=286&hotelId=1847951&checkIn=2025-12-06&checkOut=2025-12-07&adult=2&children=0&crn=1&curr=VND&barcurr=VND&hoteluniquekey=H4sIAAAAAAAA_-OawcLFJMEkNZGFY--LGZPYhDgNDU2NzQ3MDIwMLnNbNAQ5Xl9cYMu1v9_BkwEMJjkE8BSCWQ0hDjMY-58WrGBk3Mi4BKjoOnOiww5GphOMl5Y-Z1zAdPH3HMtTLCwcHX_lLrH8YoquVspOrVSyMtFRKsksyUlVslIKcwxR0lFKSS1OBnKArMTc_NK8EiDb2NDC0NRIz8AAKFiSWOGZAtaWnJiTXJqTWJIaUlkA1G6mo5RZ7FxSlFkQlJqbWVKSClSVlphTnAoSD0otBsokgwWV_IDGFEEFMvPzINoNUcTCEnNKUyGuAFrolgq1w7BWB9PZwalFZZnJqQrJGYlF6anYfWBoYWlsbobiA3Nq-8CAGB8Y18Y-YmGKjv3EwvALGBkfjgg1sTJ0sTJMYmXluLWojWkXq2CQr0ewV7CuU5hfpGeEbpSu4QXWQ69-MkopGhoYGBiZmhqZ6xokWiYamBsb6JpYGhhZWOgaGgDjx8JI4_e-k4vXGxuZKDBqCcaHeIb5GZZbVpRn5hSkGRqZGDCeYpQyNDc1MDQ3BsaombmhXkqiuYVlZUZVUo67mwdjEJu5i7GlgXGUDRezs1-kICSFfbCXYg7zc1F8mHPw06vJhvZaIJ4hjBdYtrVlhupjZvtImEgSa2qebkRExlvhAsYuRm4BRg_GCMYKxgZGxlWM7FzMBkaGAkwbGBl3MP6HAcZXjCAzAe7z4S_8AgAA&edmHotelData=&masterhotelid_tracelogid=100025527-0a9a0730-490288-1015282&detailFilters=17%7C1%7E17%7E1*31%7C1847951%7E31%7E1847951*80%7C0%7C1%7E80%7E0*29%7C1%7E29%7E1%7C2&hotelType=normal&display=exavg&subStamp=1159&isCT=true&isFlexible=F&locale=en-XX,Deluxe King Or Twin Room
Pullman Hotel (Khu Nhat Han HN),https://www.trip.com/hotels/detail/?cityId=286&hotelId=1484364&checkIn=2025-09-28&checkOut=2025-09-29&adult=2&children=0&subStamp=1800&crn=1&ages=&travelpurpose=0&curr=VND&link=title&hoteluniquekey=H4sIAAAAAAAA_-O6zcTFJMEkxMTBKHWBiWP52p4TrEKMRgbyFl8FHeVbXwfumNLo4Ml1fXGB7YdmhwCeQgYwcHRoZHxYJbLOXTDYYRLjZkZOoFjDCg5nR0EQ45Cug6OSE8ft05dcBPIkTva-_cKkwKgJ02kIY1js5XPsP_RVI6bfxsETxghi4Th6jj2KhWPtHjYlHY79W3c4CuRL3F6z5yHQDIuHYlh0MEBVq3G0HuzXECgHqtsr6pgGAmrGDp4wBljdvtUsTqwcFxfNYJzBeOZM1EbGGJAxd4IcdjAynWCccKJ-AdPByeK7mCBqDjGxcPzpFjzFxHCJieEWE8MjJrDrXjExfAKyZiwR_AVV2MTM0MXMMIkZrHwWM1jVImYGKV5zc0uTlCTDxBSjlLQ0BSGNs_cPH2MzsuZgVGDUEowP8QzzM8xJskgpzKwysjAyMGCcxMgUEXGKUcrQ3NTAwNLY3MTQ3MhCL8XE0MQ0yyzR2yciyIpZitHNgzGIzdTcyNDEOEqLiznMz0VwZ4PRO__lhvZSIJ4ijKcF4hnCeEmsqXm6EREZ84QLGLsYOQQYPRgjGCsYXzGCVP0AhQcAEwxNhw8CAAA&subChannel=&masterhotelid_tracelogid=7794db1ad2dff&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&display=exavg&barcurr=VND&locale=en-XX,Superior Twin Room with City View
REY Hotel Hanoi,https://www.trip.com/hotels/detail/?cityId=286&hotelId=113377329&checkIn=2024-07-17&checkOut=2024-07-18&adult=2&children=0&subStamp=930&crn=1&ages=&travelpurpose=0&curr=VND&link=title&hoteluniquekey=H4sIAAAAAAAAAONawsjFJMEkxMTBKDWTkWPet8WPWYUYjQx28Fv0ZTu2vg7cIcdZ5eDJdX1xga1cjUMAzyRGac40EGDzdxA8ewYI3ng7OLFz9D-a6S3BMoNxY0OH2UZGzZj-Q19XODjsYGQ6wbhhQuQCprY_bWa7mFg42hYmHAJS1yawn2JiuMTEcIuJ4RETwysmhk9MDL8g8k3MDF3MDJOYwapmMTMsYmaQ4jVIMks1MrM0TjZIskhVENL42HxhC5uRNQejAqOWYHyIZ5ifYWJ6boFJpoWpWaaxAeMkRqaIiFOMUobmBmZm5oYGFhaGlmZ6lokWqSG5-VFpxSGOVsxSjG4ejEFspqZuLiaOUVpczKHBLoIMYPDBXoo5zM9FEcRWuHTDQQvEM2yOrb_xeaORfRJrap5uRETGC_4Cxi5GDgFGD8YIxgrGV4wgVT_AYQAAMdXAuVkBAAA&subChannel=&masterhotelid_tracelogid=0b6e2693c0b8e&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=VND&locale=en-XX,Standard Twin Room
Sheraton Hanoi Hotel,https://www.trip.com/hotels/detail/?cityEnName=Hanoi&cityId=286&hotelId=993421&checkIn=2026-01-05&checkOut=2026-01-06&adult=2&children=0&crn=1&ages=&curr=VND&barcurr=VND&hoteluniquekey=H4sIAAAAAAAA_-P6zszFJMEk9YGZY_auD39ZhRiNDDgtPgk6Vousc394e5KDZ-vrwB1yp6c6BPDMYOy9aLOCkXEjY9AOudbXlekOOxiZTjAuuDKJaQFT38pXzKdYWDhW3NO6xPKLKbpaKTu1UsnKREepJLMkJ1XJSinMMURJRykltTgZyAGyEnPzS_NKgGxjC1MjAwM9AwOgYElihWcKWFtyYk5yaU5iSWpIZQFQu5mOUmaxc0lRZkFQam5mSUkqUFVaYk5xKkg8KLUYKJMMFlTyAxpTBBXIzM-DaDdAEQtLzClNhbgCaKFbKtQOw1odTGcHpxaVZSanKiRnJBalp-LwgaGpAZoPzKntA0NifGBcG_uIhSk69hMLwy8WhiZWhi5WhkmsrBwnNu1l2sXKE-jl6xhqpmuoG6VrKCVvCHSzqaGxqamuQaKlRZq5pYWuiaWBkYW5rqW5saWJxvY1VxatNzYyUWDUEowP8QzzMyy3rCjPzClIMzQyMWA8xShlaG5qYGhubGxoYWZuqJeSaG5hWZlRlZTj7ubBGMTm4uxkZmQYZcPFHObnIvgw5-CnV5MN7aVAPEUYTwvEM4TxAsu2tsxQfcxsHwkTSWJNzdONiMhoFClg7GLkFmD0YIxgrGBsYGRcxcjOxWxgZCjAtIGRcQfjfxhgfMUIMhMAbbN9q9kCAAA&edmHotelData=&masterhotelid_tracelogid=100051355-0a98f798-490287-97394&detailFilters=17%7C1%7E17%7E1*31%7C993421%7E31%7E993421*80%7C0%7C1%7E80%7E0*29%7C1%7E29%7E1%7C2&hotelType=normal&display=exavg&subStamp=120&isCT=true&isFlexible=F&locale=en-XX,Deluxe Twin Room
Sheraton Hanoi West,https://www.trip.com/hotels/detail/?cityEnName=Hanoi&cityId=286&hotelId=120053260&checkIn=2026-01-05&checkOut=2026-01-06&adult=2&children=0&crn=1&ages=&curr=VND&barcurr=VND&hoteluniquekey=H4sIAAAAAAAA_-P6wczFJMEk9ZGZ482a739ZhRiNDDgtPgk6Limw5bo-vc_B0-Nhlci6iIkOATwzGHv2zLdcwci4kXGdO1A0LcFhByPTCcYLj-8xLmD6PKPD8hQLC0fPW9lLLL-YoquVslMrlaxMdJRKMktyUpWslIJTi8oyk1MVkjMSi9JTlXSUUlKLk4HiQFZibn5pXgmQbWhhZGpgoGdgABQsSazwTFGyMtdRSk7MSS7NSSxJDaksAJpkpqOUWexcUpRZEJSam1lSkgpUlZaYU5wKEg9KLQbKJIMFlfyAxhRBBTLz8yDaDVDEwhJzSlMhrgBa6JYKtcO4VgfTB2GOIdidbWxgZobmbBNqO9uQGGcb1sY-YmGKjv3EwvCLhaGJlaGLlWESKyvHnQt_GHex8gR6GTg7-eka6kbpGkopGhoYGBiZmhqZ6xokWiaaGCYm6ppYGhhZmOsaGxmYW5qaabSfu7JovbGRiQKjlmB8iGeYn2G5ZUV5Zk5BmqGRiQHjKUYpQ3NTA0NzY2NDCzNzQ72URHMLy8qMqqQcdzcPxiA2V0tLFyfHKBsu5jA_F8GHOQc_vZpsaC8F4inCeFogniGMF1i2tWWG6mNm-0iYSBJrap5uRERGo0gBYxcjtwCjB2MEYwVjAyPjKkZ2LmYDI0MBpg2MjDsY_8MA4ytGkJkAkEqC-9wCAAA&edmHotelData=&masterhotelid_tracelogid=100025527-0a9a41aa-490287-3207956&detailFilters=17%7C1%7E17%7E1*31%7C993421%7E31%7E993421*80%7C0%7C1%7E80%7E0*29%7C1%7E29%7E1%7C2&display=exavg&subStamp=1067&isCT=true&isFlexible=F&locale=en-XX,"Deluxe, Guest Room, 1 King, Sofa Bed, City View"
Silk Path Boutique Hanoi,https://www.trip.com/hotels/detail/?cityId=286&hotelId=713072&checkIn=2024-07-17&checkOut=2024-07-18&adult=2&children=0&subStamp=996&crn=1&ages=&travelpurpose=0&curr=VND&link=title&hoteluniquekey=H4sIAAAAAAAAAONaxczFJMEkxMTBKDWfmeNS17ebLBa_BR2vLy6w5Vpe4uCZBgJ55Q4BPIUMIDCjyaGRcZ37wyqRa9UOkxjbmDhBogs-eDoKghgBrq6OSk4cV1tmmwnoS8xd1b2YUYFRE6zTIcLBEMawaBR0DNoh1_r6YbCDJ4wRxMKx4IFIFAvHhCZBoBmvuvaLCeRJPP3YhWRGEsyMJAeLvXyOxiBwOdbBE8YAmrFhgjzQjBmHJYFmLP550VxAWWLyvhPL4WZcKIKaAWRYnGN0nDUTCC7mOXjCGCAzVjmAzHhgoiSvwALR1uAJ1QZkWDzjBCra-IwrisGJlePAofOMMxg_HNLeyFgtAgwaKzeHHYxMJxi3_HdbwNTfc59pFxNE0SEmFo7bBzlPMTFcYmK4xcTwCMjf2Fj_ionhE5B1YGn8L6jCJmaGLmaGScxg5bOYwaoWMTNI8RokmydamqcZGlqkmlkqCGkcaLywhc3ImgPoOS3B-BDPMD_DxPTcApNMC1OzTGMDxkmMTBERpxilDM0NzMzMDQ0sLAwtzfQsEy1SQ3Lzo9KKQxytmKUY3TwYg9gsnNzMDQyitLiYw_xcwHHJwPDBXgrEU4TxtJhDg10MC9d0385gkHVIYk3N042IyHjBX8DYxcghwOjBGMFYwfiKEaTnByhAAGYPkoxeAgAA&subChannel=&masterhotelid_tracelogid=0c7a97f118e69&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=VND&locale=en-XX,Superior Room
The Oriental Jade Hotel,https://www.trip.com/hotels/detail/?cityId=286&hotelId=38427456&checkIn=2024-07-17&checkOut=2024-07-18&adult=2&children=0&subStamp=708&crn=1&ages=&travelpurpose=0&curr=VND&link=title&hoteluniquekey=H4sIAAAAAAAAAONaycTFJMEkxMTBKDWPiePhpkcPWS1-CzpyXV9cYHuj1cGTAQSOdTgE8BSCmT7THRoZY_oPfdU4N8lhEmMDIydQ8IBwV5yjIJDREPs10lHJhePvw6P6AooS03f_b2dUYNQE61SY5mAIY1hsFnWEGeIJYwSxclz9uY4pipWj8WAjk5K8AgtE44EgqEYgw-IZZxALx74__FEMTqwc5y-8YJ7BeGDbSqGNjOvcH1aJ5IU77GBkOsF4_vJUxgVMq-dOEdvFBFF2iImF422byCkmhktMDLeYGB4BxSd_28f0ionhExPExl9QpU3MDF3MDJOYwRpmMUPULWJmkOK1MDFMNTNISUxKNDe3VBDSePLv_BY2I2sOoB-1BONDPMP8DBPTcwtMMi1MzTKNDRgnMTJFRJxilDI0NzAzMzc0sLAwtDTTs0y0SA3JzY9KKw5xtGKWYnTzYAxiM3RzcnE2i9LiYg7zcxEEe5fhg70UiKcI42mBeIbNsfU3Pm80sk9iTc3TjYjIeMFfwNjFyCHA6MEYwVjB-IoRpOoHOFQAGUt0z94BAAA&subChannel=&masterhotelid_tracelogid=841e60daba779&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=VND&locale=en-XX,Oriental Pearl Twin
M Village Hotel Ho Guom,https://www.trip.com/hotels/detail/?cityEnName=Hanoi&cityId=286&hotelId=117330768&checkIn=2025-10-13&checkOut=2025-10-14&adult=2&children=0&crn=1&ages=&curr=VND&barcurr=VND&hoteluniquekey=H4sIAAAAAAAA_-M6zsTFJMEkdYCJ4_DrI9dYhRgNLH4LOmrG9B_6OqXcwfObBpBVWekQwFPIAAIW3Q6NjCBJjWPtDjMYLyz7ab6R8ewZIPCxc9jByHSCsXlKzAKmWcv-mp9iYeF48pLtEssOxuhqpezUSiUrEx2lksySnFQlK6UwxxAlHaWU1OJkIAfISszNL80rAbINDQ0tTEz0DAyAgiWJFZ4pYG3JiTnJpTmJJakhlQVA7WY6SpnFziVFmQVBqbmZJSWpQFVpiTnFqSDxoNRioEwyWFDJD2hMEVQgMz8Pot0QRSwsMac0FeIKoIVuqVA7DGtjH7EwRcd-YmH4xcLK8ffbYcYmVoYuVoZJrCwcQF_uYmXzdzO1DHK7wNrQvYBJSt7QwMDA1NDY1FTXINHS2CLVJFnXxMLC0sxC19zI0NJM48fM3afmGhuZKDBqCcaHeIb5GZYnlaQlFiUllWQWGDCeYpQyNDe1NDY3sTAztjQ21LNITkzJTHJLSfXMyvNgDGKzdHS2cLKIsuFiDvNzEUyQuu9-4YChvRSIpwjjaYF4hjBeYGX_tPLJz5ntI2EiSaypeboRERlrhQsYGxgZuxi5BRg9GCMYK0C8VYwMGxgZdzD-hwHGV4wg8wAPa1rBJQIAAA&edmHotelData=&masterhotelid_tracelogid=100051355-0a938e4c-488968-72196&detailFilters=17%7C1%7E17%7E1*31%7C117330768%7E31%7E117330768*80%7C1%7C0%7E80%7E1*29%7C1%7E29%7E1%7C2&hotelType=normal&display=inctotal&subStamp=648&isCT=true&locale=en-XX,Standard Room without Window
M Village Hotel Thợ Nhuộm,https://www.trip.com/hotels/hanoi-hotel-detail-6311204/m-village-hotel-tho-nhuom/?locale=en_xx,Hot TN - Trip com bao gồm 2 pax ăn sáng + thuế Superior
M Village Kim Mã,https://www.trip.com/hotels/hanoi-hotel-detail-130930228/m-village-hotel-kim-ma/?checkIn=2026-01-19&checkOut=2026-01-20&crn=1&adult=2&children=0&locale=en_xx,Superior No Window
M Village Sig Tho Nhuom,https://vn.trip.com/hotels/hanoi-hotel-detail-7023235/signature-by-m-village-th-nhum/?checkIn=2025-04-25&checkOut=2025-04-26&crn=1&adult=2&children=0,Sig TN - Trip com bao gồm 2 pax ăn sáng + thuế STUDIO
