Hotel,URL,Room to be extracted
Vedana Lagoon Wellness Resort & Spa - Villa bên hồ (Water Villa),https://www.agoda.com/vi-vn/vedana-lagoon-wellness-resort-spa/hotel/hue-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1844104&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-04-9&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=-1&los=1&searchrequestid=185b9419-7d6d-4df3-a73a-f9a473638c96&ds=JOEd3Bkaq4LpY%2BGK,Villa bên hồ (Water Villa)
Vedana Lagoon Wellness Resort & Spa - Hillside Biệt thự Có hồ bơi (Hillside Pool Villa),https://www.agoda.com/vi-vn/vedana-lagoon-wellness-resort-spa/hotel/hue-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1844104&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-04-9&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=-1&los=1&searchrequestid=185b9419-7d6d-4df3-a73a-f9a473638c96&ds=JOEd3Bkaq4LpY%2BGK,Hillside Biệt thự Có hồ bơi (Hillside Pool Villa)
Vedana Lagoon Wellness Resort & Spa - 2 Bedrooms Lagoon View Villa with Free Afternoon Cocktail,https://www.agoda.com/vi-vn/vedana-lagoon-wellness-resort-spa/hotel/hue-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1844104&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-04-9&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=-1&los=1&searchrequestid=185b9419-7d6d-4df3-a73a-f9a473638c96&ds=JOEd3Bkaq4LpY%2BGK,2 Bedrooms Lagoon View Villa with Free Afternoon Cocktail
Vedana Lagoon Wellness Resort & Spa - Villa cạnh đồi (Hillside Villa),https://www.agoda.com/vi-vn/vedana-lagoon-wellness-resort-spa/hotel/hue-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1844104&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-04-9&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=-1&los=1&searchrequestid=185b9419-7d6d-4df3-a73a-f9a473638c96&ds=JOEd3Bkaq4LpY%2BGK,Villa cạnh đồi (Hillside Villa)
Vedana Lagoon Wellness Resort & Spa - Biệt Thự Hồ Bơi 2 Phòng Ngủ Hướng Đầm Phá - Miễn Phí Cocktail Buổi Chiều (2 Bedrooms Lagoon View Pool Villa - Free afternoon cocktail),https://www.agoda.com/vi-vn/vedana-lagoon-wellness-resort-spa/hotel/hue-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1844104&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-04-9&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=-1&los=1&searchrequestid=185b9419-7d6d-4df3-a73a-f9a473638c96&ds=JOEd3Bkaq4LpY%2BGK,Biệt Thự Hồ Bơi 2 Phòng Ngủ Hướng Đầm Phá - Miễn Phí Cocktail Buổi Chiều (2 Bedrooms Lagoon View Pool Villa - Free afternoon cocktail)
Vedana Lagoon Wellness Resort & Spa - Biệt Thự Trên Mặt Nước Có Hồ Bơi - Cocktail Chiều Miễn Phí (Water Pool Villa - Free afternoon cocktail),https://www.agoda.com/vi-vn/vedana-lagoon-wellness-resort-spa/hotel/hue-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1844104&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-04-9&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=-1&los=1&searchrequestid=185b9419-7d6d-4df3-a73a-f9a473638c96&ds=JOEd3Bkaq4LpY%2BGK,Biệt Thự Trên Mặt Nước Có Hồ Bơi - Cocktail Chiều Miễn Phí (Water Pool Villa - Free afternoon cocktail)
Ancient Huế Garden Houses (Ancient Hue Garden Houses),https://www.agoda.com/vi-vn/ancient-hue-garden-houses/hotel/hue-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922877&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=a47f8aae-d71c-406a-b4c1-74a16abcc074&tspTypes=16&los=1&searchrequestid=275578e4-68d6-4005-9113-fb4bca865c9f&ds=JufM2YFjlqwwYLtK&checkin=2026-04-13,Phòng Đôi Hướng Vườn (Double Room with Garden View)
December,https://www.agoda.com/vi-vn/december-hotel/hotel/nha-trang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922877&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2026-05-20&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=0&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=38981734-60d7-40f6-aa37-aaf7acce5493&tspTypes=16%2C8%2C-1&los=1&searchrequestid=edaec669-1ba1-4902-9c3b-7b1438a8b907&ds=qlwvV5LOSQ%2FnIJAD,Phòng hướng núi 2 giường (Mountain View Twin Room)
Handwritten,https://www.agoda.com/en-nz/the-morningglow-boutique-hotel-nha-trang/hotel/nha-trang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1844104&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=-1&los=1&searchrequestid=90e425b2-955e-46cc-882a-f685e902bbdf&ds=WlaLp%2B0LMpnt9iwz&checkin=2026-03-12,"Classic Room - 1 Queen Size Bed, Mountain View"
Bellerive,https://www.agoda.com/vi-vn/bellerive-hoi-an-hotel-and-spa/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1844104&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=-1&los=1&searchrequestid=11fbb03b-a415-40dc-bf86-552d0bf41c6b&checkin=2026-04-06,Phòng Loại Sang Hướng Vườn Giường Đôi/Hai Giường Đơn Có Ban Công (Deluxe Garden View Double or Twin Room with Balcony)
