hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Sen Village Hội An (Sen Village Hoi An) - Hotel,Phòng Loại Sang (Deluxe Room),1.146.531,1.469.464,1.211.445,1.145.081,1.133.549,1.243.254
Grand Sunrise Palace Hội An - Hotel,Phòng Loại Sang Giường Đôi (Deluxe Double Room),1.804.037,2.260.330,1.487.286,1.426.550,1.478.031,1.362.978₫
Reu Boutique Hotel - Hotel,Superior 2 giường hoặc giường đôi (Superior Twin or Double),2.040.064,1.884.565,2.022.683,1.928.019,2.005.302,2.172.685
Little Oasis - Hotel,Little Oasis Deluxe,1.804.964,1.787.035,1.815.168,1.815.168,1.857.594,1.854.903
Maison Vy - Hotel,Giường Lớn Cao Cấp (Superior King),1.212.936,1.215.381,1.263.237,1.204.992,1.252.265,1.371.429
Hoi An Eco Lodge & Spa - Hotel,Phòng Superior giường King (Superior King Room),3.298.728,1.736.484,1.196.296,1.240.741,3.296.035,1.979.277
Harvest Day Hoi An - Hotel,Standard Double with Garden View,2.996.133,"2,991,733","4,411,451","₫ 1,737,813","2,996,133","2,991,733"
The Saga Hotel Hoi An - Hotel,Phòng Superior 2 giường (Superior Twin Room),1.404.643,1.404.643,1.404.643,1.404.643,1.264.179,1.076.856₫
AIRA Boutique Hoi An Hotel & Spa - Hotel,Phòng Loại Sang (Deluxe Room),2.082.169,1.684.892₫,1.684.892₫,2.010.370,2.058.236,2.082.169
Hoi An Chic Green Retreat - Hotel,Chic Suite,NA,NA,NA,NA,NA,NA
Shoreline Stay - Hotel,Cao cấp Hướng Bể Bơi (Superior Pool View),1.805.777,1.805.777,1.390.426₫,1.805.777,1.390.426₫,1.805.777
Boutique Hoi An Resort,Phòng Superior (Superior Room),3.528.354,3.523.333,3.525.415,3.520.352,3.525.374,3.520.312
KOI Resort and Spa Hoi An,Bungalow Nhìn ra vườn (Bungalow with Garden View),2.231.803,1.826.746₫,2.399.788,2.399.788,2.399.788,2.399.788
Hoi An Coco River Resort & Spa,Phòng Loại Sang Giường Đôi Hướng Vườn (Deluxe Double Garden View),4.799.746,4.789.912,4.796.801,4.789.912,4.796.801,1.030.796
Sea'lavie Boutique Resort & Spa,Phòng Deluxe Giường đôi Nhìn ra Hồ bơi (Deluxe Double Pool View),1.669.418,1.669.418,1.669.418,1.273.920,1.273.235,1.669.418
Renaissance Danang Hoi An Resort & Spa,"Deluxe, Guest room, 2 Twin, Garden view, Balcony",2.400.000,2.300.000,2.200.000,2.300.000,2.250.000,2.250.000
Palm Garden Beach Resort & Spa,Superior giường đôi hoặc 2 giường đơn Hướng vườn (Superior Double or Twin with Garden View),2.897.872,2.810.488,3.410.448,2.869.973,2.596.980,2.567.690
Hoi An Beach Resort,Phòng Superior (Superior Room),1.254.326,1.402.243,1.333.558,1.369.702,1.392.593,1.209.099
ENSO Retreat Hoi An - Rediscovery & Serenity,Phòng Deluxe giường đôi Hướng vườn (Deluxe Double Room Garden View),1.156.944,1.156.944,1.156.944,1.156.944,1.156.944,1.156.944
Victoria Hoi An Beach Resort & Spa,Phòng Đôi Hướng Sông (River View Double Room),2.708.002,2.689.736,2.684.541,2.647.583,2.391.717,2.484.127
