hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Sen Village Hội An (Sen Village Hoi An) - Hotel,Phòng Loại Sang (Deluxe Room),2.046.616₫,2.046.616₫,2.125.663₫,2.431.514₫,2.675.830₫,2.046.572₫
Harvest Day Hoi An - Hotel,Standard Double with Garden View,"₫ 2,764,705",2.053.595₫,"₫ 3,189,026",2.936.034₫,"₫ 2,053,595","₫ 2,053,595"
Hoi An Eco Lodge & Spa - Hotel,Phòng Superior giường King (Superior King Room),3.315.535₫,1.831.951₫,2.334.650₫,3.081.051₫,2.334.650₫,2.334.650₫
Maison Vy - Hotel,Giường Lớn Cao Cấp (Superior King),2.037.786₫,2.037.771₫,2.037.771₫,1.902.818₫,1.902.818₫,1.902.818₫
Little Oasis - Hotel,Little Oasis Deluxe,5.317.460₫,5.510.140₫,5.067.597₫,5.067.597₫,5.067.597₫,5.067.597₫
Hoi An Chic Green Retreat - Hotel,Chic Suite,2.356.052₫,3.723.649₫,3.723.649₫,3.723.649₫,3.720.657₫,NA
Reu Boutique Hotel - Hotel,Superior 2 giường hoặc giường đôi (Superior Twin or Double),1.485.383₫,2.411.377₫,2.150.382₫,2.514.353₫,1.485.383₫,2.298.393₫
The Saga Hotel Hoi An - Hotel,Phòng Superior 2 giường (Superior Twin Room),2.582.679₫,2.799.756₫,1.998.156₫,2.582.769₫,2.624.440₫,2.324.596₫
AIRA Boutique Hoi An Hotel & Spa - Hotel,Phòng Loại Sang (Deluxe Room),6.000.000₫,6.000.000₫,6.000.000₫,6.000.000₫,6.000.000₫,1.735.581₫
Grand Sunrise Palace Hội An - Hotel,Phòng Loại Sang Giường Đôi (Deluxe Double Room),3.634.185₫,4.505.600₫,3.462.602₫,4.152.392₫,4.563.687₫,3.462.602₫
Sea'lavie Boutique Resort & Spa,Phòng Deluxe Giường đôi Nhìn ra Hồ bơi (Deluxe Double Pool View),1.966.031₫,1.966.031₫,1.966.031₫,1.966.031₫,2.014.465₫,1.966.031₫
Palm Garden Beach Resort & Spa,Superior giường đôi hoặc 2 giường đơn Hướng vườn (Superior Double or Twin with Garden View),5.895.466₫,5.895.466₫,8.143.271₫,6.380.827₫,5.895.466₫,6.208.410₫
Victoria Hoi An Beach Resort & Spa,Phòng Đôi Hướng Sông (River View Double Room),3.865.757₫,7.771.241₫,5.472.236₫,6.145.208₫,5.815.742₫,5.310.477₫
Hoi An Coco River Resort & Spa,Phòng Loại Sang Giường Đôi Hướng Vườn (Deluxe Double Garden View),1.018.787₫,1.018.787₫,4.179.601₫,4.193.191₫,1.018.787₫,4.197.944₫
Boutique Hoi An Resort,Phòng Superior (Superior Room),3.022.562₫,5.512.027₫,5.512.027₫,5.512.027₫,5.512.027₫,5.511.983₫
KOI Resort and Spa Hoi An,Bungalow Nhìn ra vườn (Bungalow with Garden View),4.327.377₫,4.340.706₫,3.421.122₫,3.421.122₫,2.094.022₫,3.419.542₫
Shoreline Stay - Hotel,Cao cấp Hướng Bể Bơi (Superior Pool View),1.795.036₫,2.590.000₫,1.769.040₫,1.769.040₫,1.675.484₫,2.590.000₫
Hoi An Beach Resort,Phòng Superior (Superior Room),3.860.537₫,3.508.556₫,4.213.202₫,4.247.691₫,1.513.914₫,3.589.129₫
ENSO Retreat Hoi An - Rediscovery & Serenity,Phòng Deluxe giường đôi Hướng vườn (Deluxe Double Room Garden View),3.000.000₫,3.000.000₫,1.687.955₫,3.000.000₫,3.000.000₫,3.000.000₫
Renaissance Danang Hoi An Resort & Spa,"Deluxe, Guest room, 2 Twin, Garden view, Balcony",2.835.001₫,2.835.001₫,2.894.061₫,2.894.061₫,2.894.061₫,2.894.061₫
