hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
AIRA Boutique Hoi An Hotel & Spa - Hotel,Phòng Loại Sang (Deluxe Room),1.884.701,2.026.766,1.903.194,2.106.059,1.760.137₫,1.760.137₫
Hoi An Eco Lodge & Spa - Hotel,Phòng Superior giường King (Superior King Room),1.289.242,1.289.242,1.289.242,3.259.149,1.289.242,981.218₫
The Saga Hotel Hoi An - Hotel,Phòng Superior 2 giường (Superior Twin Room),1.347.511,1.434.625,1.267.375,1.322.860,1.137.858,1.264.179
Harvest Day Hoi An - Hotel,Standard Double with Garden View,"2,024,389","2,346,856","2,247,228",2.327.839,2.154.204₫,2.701.114
Little Oasis - Hotel,Little Oasis Deluxe,1.432.907,1.422.348,1.475.076,1.641.819,1.455.438,1.815.168
Sen Village Hội An (Sen Village Hoi An) - Hotel,Phòng Loại Sang (Deluxe Room),1.121.166,1.202.279,1.287.973,1.287.835,1.127.258,1.064.376₫
Maison Vy - Hotel,Giường Lớn Cao Cấp (Superior King),1.019.177₫,1.414.286,1.371.429,1.371.429,1.371.429,1.371.429
Hoi An Chic Green Retreat - Hotel,Chic Suite,NA,NA,NA,NA,NA,NA
Reu Boutique Hotel - Hotel,Superior 2 giường hoặc giường đôi (Superior Twin or Double),2.010.053,2.010.053,1.779.894,2.446.843,2.446.843,2.446.843
Grand Sunrise Palace Hội An - Hotel,Phòng Loại Sang Giường Đôi (Deluxe Double Room),1.381.209₫,1.663.580,1.663.580,1.771.605,1.771.605,1.771.605
Hoi An Coco River Resort & Spa,Phòng Loại Sang Giường Đôi Hướng Vườn (Deluxe Double Garden View),4.800.912,4.804.746,4.797.968,4.804.746,4.797.968,4.804.746
ENSO Retreat Hoi An - Rediscovery & Serenity,Phòng Deluxe giường đôi Hướng vườn (Deluxe Double Room Garden View),1.102.293,1.102.293,1.102.293,1.543.210,1.543.210,1.543.210
Renaissance Danang Hoi An Resort & Spa,"Deluxe, Guest room, 2 Twin, Garden view, Balcony",2.250.000,2.250.000,2.250.000,2.600.000,2.650.000,2.550.000
Shoreline Stay - Hotel,Cao cấp Hướng Bể Bơi (Superior Pool View),1.706.830,1.479.507₫,1.479.507₫,1.906.607,1.906.607,1.906.607
Palm Garden Beach Resort & Spa,Superior giường đôi hoặc 2 giường đơn Hướng vườn (Superior Double or Twin with Garden View),2.401.264₫,3.143.563,2.401.264₫,2.401.264₫,2.401.264₫,2.401.264₫
Boutique Hoi An Resort,Phòng Superior (Superior Room),3.529.170,3.534.069,3.526.231,3.531.212,3.526.231,3.531.212
Hoi An Beach Resort,Phòng Superior (Superior Room),1.606.349,1.458.907,1.458.907,1.606.349,1.685.185,1.685.185
KOI Resort and Spa Hoi An,Bungalow Nhìn ra vườn (Bungalow with Garden View),2.075.577,2.075.577,2.075.577,2.639.767,2.585.884,2.639.767
Sea'lavie Boutique Resort & Spa,Phòng Deluxe Giường đôi Nhìn ra Hồ bơi (Deluxe Double Pool View),2.209.524,2.209.524,1.718.519,2.148.148,2.148.148,2.148.148
Victoria Hoi An Beach Resort & Spa,Phòng Đôi Hướng Sông (River View Double Room),2.484.127,2.378.225₫,2.484.127,2.378.225₫,2.857.143,2.378.225₫
