hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Reu Boutique Hotel - Hotel,Superior 2 giường hoặc giường đôi (Superior Twin or Double),1.041,"Giá rẻ nhất từ trước đến nay!Giá Gốc: 890 HK$890 HK$-20%Nhanh lên! Phòng cuối cùng của chúng tôi!Đã áp dụng 99 HKD709HK$Mỗi đêm, chưa có thuế","Giá rẻ nhất từ trước đến nay!Giá Gốc: 678 HK$678 HK$-23%Đã áp dụng 74 HKD521HK$Mỗi đêm, chưa có thuế",1.883.879,1.959.610,1.866.621
Maison Vy - Hotel,Giường Lớn Cao Cấp (Superior King),"Giá Gốc: 566 HK$566 HK$-27%Đã áp dụng 45 HKD412HK$Mỗi đêm, chưa có thuế","Giá Gốc: 566 HK$566 HK$-26%Nhanh lên! Phòng cuối cùng của chúng tôi!417HK$Mỗi đêm, chưa có thuế","Giá Gốc: 862 HK$862 HK$-61%5 phòng cuối cùng của chúng tôi!Đã áp dụng 82 HKD335HK$Mỗi đêm, chưa có thuế","Giá thấp nhất của chúng tôi trong 3 tháng trướcGiá Gốc: 862 HK$862 HK$-61%Đã áp dụng 81 HKD336HK$Mỗi đêm, chưa có thuế","Giá Gốc: 862 HK$862 HK$-53%Số phòng có hạn407HK$Mỗi đêm, chưa có thuế",1.185.627
Grand Sunrise Palace Hội An - Hotel,Phòng Loại Sang Giường Đôi (Deluxe Double Room),1.030,1.383,1.442.586₫,1.442.586₫,1.640.440,1.638.227
Hoi An Eco Lodge & Spa - Hotel,Phòng Superior giường King (Superior King Room),"Giá rẻ nhất từ trước đến nay!Giá Gốc: 916 HK$916 HK$-59%373HK$Mỗi đêm, chưa có thuế",1.003,"Giá rẻ nhất từ trước đến nay!Giá Gốc: 529 HK$529 HK$-33%355HK$Mỗi đêm, chưa có thuế","Giá rẻ nhất từ trước đến nay!Giá Gốc: 624 HK$624 HK$-43%Nhanh lên! Phòng cuối cùng của chúng tôi!355HK$Mỗi đêm, chưa có thuế","Giá rẻ nhất từ trước đến nay!Giá Gốc: 624 HK$624 HK$-43%355HK$Mỗi đêm, chưa có thuế","Giá rẻ nhất từ trước đến nay!Giá Gốc: 577 HK$577 HK$-38%Nhanh lên! Phòng cuối cùng của chúng tôi!355HK$Mỗi đêm, chưa có thuế"
Little Oasis - Hotel,Little Oasis Deluxe,1.507,1.551,1.507,1.507,1.507,1.851.041
Sen Village Hội An (Sen Village Hoi An) - Hotel,Phòng Loại Sang (Deluxe Room),"Giá rẻ nhất từ trước đến nay!Giá Gốc: 610 HK$610 HK$-50%Nhanh lên! Phòng cuối cùng của chúng tôi!Đã áp dụng 73 HKD305HK$Mỗi đêm, chưa có thuế","Giá rẻ nhất từ trước đến nay!Giá Gốc: 695 HK$695 HK$-32%Nhanh lên! Phòng cuối cùng của chúng tôi!Đã áp dụng 66 HKD470HK$Mỗi đêm, chưa có thuế","Giá Gốc: 609 HK$609 HK$-34%Nhanh lên! Phòng cuối cùng của chúng tôi!Đã áp dụng 51 HKD404HK$Mỗi đêm, chưa có thuế","Giá rẻ nhất từ trước đến nay!Giá Gốc: 609 HK$609 HK$-50%Đã áp dụng 75 HKD303HK$Mỗi đêm, chưa có thuế",1.151.052,1.198.742
Harvest Day Hoi An - Hotel,Standard Double with Garden View,"₫ 2,092,880","₫ 2,092,880","₫ 2,092,880","2,426,435","₫ 2,092,880","2,450,569"
The Saga Hotel Hoi An - Hotel,Phòng Superior 2 giường (Superior Twin Room),1.192.727,1.126.986₫,1.192.727,1.322.524,1.192.461,1.163.918
AIRA Boutique Hoi An Hotel & Spa - Hotel,Phòng Loại Sang (Deluxe Room),2.077.733,2.102.203,2.007.317,1.842.125,2.007.317,1.756.057
Hoi An Chic Green Retreat - Hotel,Chic Suite,NA,NA,NA,NA,NA,NA
ENSO Retreat Hoi An - Rediscovery & Serenity,Phòng Deluxe giường đôi Hướng vườn (Deluxe Double Room Garden View),1.382.454,1.409.398,1.281.371,1.297.105,1.281.371,1.280.583
Hoi An Coco River Resort & Spa,Phòng Loại Sang Giường Đôi Hướng Vườn (Deluxe Double Garden View),1.043.828,1.036.185,1.032.185,1.037.266,1.043.944,1.042.562
Palm Garden Beach Resort & Spa,Superior giường đôi hoặc 2 giường đơn Hướng vườn (Superior Double or Twin with Garden View),5.021.298,5.026.717,2.968.057,2.705.971,2.569.183,2.357.803
KOI Resort and Spa Hoi An,Bungalow Nhìn ra vườn (Bungalow with Garden View),1.706.610₫,3.378.119,7.491.445,3.525.882,3.550.741,3.504.761
Victoria Hoi An Beach Resort & Spa,Phòng Đôi Hướng Sông (River View Double Room),2.719.940,2.808.569,2.018.996,1.936.116,2.018.996,1.922.981
Sea'lavie Boutique Resort & Spa,Phòng Deluxe Giường đôi Nhìn ra Hồ bơi (Deluxe Double Pool View),1.411.386,1.572.952₫,1.375.655,1.375.655,1.218.970,1.375.655
Hoi An Beach Resort,Phòng Superior (Superior Room),1.466.819,1.853.038,1.588.310,1.406.734,1.375.411,1.338.287
Boutique Hoi An Resort,Phòng Superior (Superior Room),3.473.783,2.967.485,3.168.012,3.168.012,3.168.012,3.033.207
Shoreline Stay - Hotel,Cao cấp Hướng Bể Bơi (Superior Pool View),1.437.345,2.075.000,1.632.007,1.557.663,1.632.007,1.549.158
Renaissance Danang Hoi An Resort & Spa,"Deluxe, Guest room, 2 Twin, Garden view, Balcony",2.250.000,2.500.000,2.150.000,2.100.000,2.250.000,2.200.000
