hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Hoi An Eco Lodge & Spa - Hotel,Phòng Superior giường King (Superior King Room),3.298.785₫,3.298.021₫,3.298.021₫,2.272.562₫,2.874.462₫,2.272.562₫
AIRA Boutique Hoi An Hotel & Spa - Hotel,Phòng Loại Sang (Deluxe Room),6.000.000₫,1.734.922₫,6.000.000₫,6.000.000₫,6.000.000₫,1.734.922₫
The Saga Hotel Hoi An - Hotel,Phòng Superior 2 giường (Superior Twin Room),3.363.664₫,2.561.777₫,2.600.452₫,2.609.297₫,1.174.612₫,1.174.612₫
Grand Sunrise Palace Hội An - Hotel,Phòng Loại Sang Giường Đôi (Deluxe Double Room),3.462.601₫,3.462.602₫,3.462.602₫,3.462.602₫,3.462.602₫,3.462.602₫
Sen Village Hội An (Sen Village Hoi An) - Hotel,Phòng Loại Sang (Deluxe Room),2.046.564₫,2.046.616₫,2.224.190₫,2.224.190₫,2.224.124₫,2.224.190₫
Harvest Day Hoi An - Hotel,Standard Double with Garden View,"₫ 2,765,909","₫ 2,174,304","₫ 2,174,304","₫ 2,174,304","₫ 2,478,993","₫ 2,541,788"
Little Oasis - Hotel,Little Oasis Deluxe,7.190.717₫,5.587.636₫,5.606.810₫,5.067.597₫,5.067.597₫,5.067.597₫
Maison Vy - Hotel,Giường Lớn Cao Cấp (Superior King),2.021.384₫,1.902.833₫,1.047.318₫,1.902.833₫,2.900.000₫,2.900.000₫
Hoi An Chic Green Retreat - Hotel,Chic Suite,NA,NA,NA,NA,NA,NA
Reu Boutique Hotel - Hotel,Superior 2 giường hoặc giường đôi (Superior Twin or Double),1.488.017₫,1.488.017₫,2.993.679₫,2.563.076₫,2.756.993₫,2.287.595₫
Sea'lavie Boutique Resort & Spa,Phòng Deluxe Giường đôi Nhìn ra Hồ bơi (Deluxe Double Pool View),1.572.952₫,1.966.026₫,1.966.026₫,1.966.026₫,1.966.026₫,1.966.026₫
Renaissance Danang Hoi An Resort & Spa,"Deluxe, Guest room, 2 Twin, Garden view, Balcony",2.835.001₫,2.835.001₫,2.894.061₫,2.894.061₫,2.894.061₫,2.894.061₫
KOI Resort and Spa Hoi An,Bungalow Nhìn ra vườn (Bungalow with Garden View),2.302.628₫,5.151.677₫,3.421.122₫,3.419.542₫,3.419.542₫,3.255.728₫
Victoria Hoi An Beach Resort & Spa,Phòng Đôi Hướng Sông (River View Double Room),6.099.589₫,3.865.783₫,6.099.589₫,3.388.201₫,4.060.838₫,3.939.162₫
Palm Garden Beach Resort & Spa,Superior giường đôi hoặc 2 giường đơn Hướng vườn (Superior Double or Twin with Garden View),5.945.747₫,5.945.703₫,5.945.703₫,5.945.703₫,7.701.607₫,6.147.836₫
Boutique Hoi An Resort,Phòng Superior (Superior Room),5.511.983₫,5.511.983₫,5.511.983₫,5.512.027₫,5.512.035₫,5.512.035₫
Shoreline Stay - Hotel,Cao cấp Hướng Bể Bơi (Superior Pool View),1.795.979₫,1.769.040₫,1.481.433₫,2.590.000₫,2.110.087₫,1.481.433₫
Hoi An Beach Resort,Phòng Superior (Superior Room),1.521.596₫,3.514.845₫,3.514.845₫,4.230.145₫,3.410.853₫,3.450.594₫
ENSO Retreat Hoi An - Rediscovery & Serenity,Phòng Deluxe giường đôi Hướng vườn (Deluxe Double Room Garden View),3.000.000₫,1.340.971₫,3.000.000₫,3.000.000₫,3.000.000₫,3.000.000₫
Hoi An Coco River Resort & Spa,Phòng Loại Sang Giường Đôi Hướng Vườn (Deluxe Double Garden View),2.474.849₫,4.152.212₫,4.174.348₫,4.174.348₫,2.474.761₫,4.204.475₫
