hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Little Oasis - Hotel,Little Oasis Deluxe,1.815.168,1.907.187,1.816.661,1.869.841,1.816.661,1.860.547
AIRA Boutique Hoi An Hotel & Spa - Hotel,Phòng Loại Sang (Deluxe Room),1.946.060,1.727.209₫,1.915.775,1.727.209₫,1.963.215,2.121.013
Hoi An Chic Green Retreat - Hotel,Chic Suite,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
The Saga Hotel Hoi An - Hotel,Phòng Superior 2 giường (Superior Twin Room),1.268.141,1.268.141,1.199.284,1.522.714,1.264.179,1.095.683₫
Harvest Day Hoi An - Hotel,Standard Double with Garden View,"2,028,679",2.018.075₫,"₫ 2,018,075","2,222,217","₫ 2,018,075","₫ 2,018,075"
Grand Sunrise Palace Hội An - Hotel,Phòng Loại Sang Giường Đôi (Deluxe Double Room),1.695.755,1.685.221,2.309.762,1.771.605,2.160.494,1.771.605
Sen Village Hội An (Sen Village Hoi An) - Hotel,Phòng Loại Sang (Deluxe Room),1.072.651₫,1.243.254,1.072.651₫,1.243.254,1.243.254,1.243.254
Maison Vy - Hotel,Giường Lớn Cao Cấp (Superior King),1.285.714,1.427.143,1.242.857,1.242.857,1.242.857,1.242.857
Reu Boutique Hotel - Hotel,Superior 2 giường hoặc giường đôi (Superior Twin or Double),1.984.127,2.314.815,2.314.815,2.314.815,2.314.815,2.314.815
Hoi An Eco Lodge & Spa - Hotel,Phòng Superior giường King (Superior King Room),1.412.199,884.005₫,884.005₫,884.005₫,884.005₫,884.005₫
ENSO Retreat Hoi An - Rediscovery & Serenity,Phòng Deluxe giường đôi Hướng vườn (Deluxe Double Room Garden View),1.102.293,1.543.210,1.543.210,1.543.210,1.543.210,1.543.210
Boutique Hoi An Resort,Phòng Superior (Superior Room),3.531.212,3.536.070,3.528.313,3.533.253,3.528.313,3.533.212
KOI Resort and Spa Hoi An,Bungalow Nhìn ra vườn (Bungalow with Garden View),2.283.135,2.639.767,2.639.767,2.639.767,2.639.767,2.639.767
Hoi An Coco River Resort & Spa,Phòng Loại Sang Giường Đôi Hướng Vườn (Deluxe Double Garden View),4.803.690,4.807.523,4.800.801,4.807.523,4.800.746,4.807.468
Renaissance Danang Hoi An Resort & Spa,"Deluxe, Guest room, 2 Twin, Garden view, Balcony",SOLD OUT,"2,600,000","2,600,000","2,600,000","2,600,000","2,400,000"
Sea'lavie Boutique Resort & Spa,Phòng Deluxe Giường đôi Nhìn ra Hồ bơi (Deluxe Double Pool View),2.086.772,2.086.772,2.086.772,2.086.772,2.086.772,1.888.889
Shoreline Stay - Hotel,Cao cấp Hướng Bể Bơi (Superior Pool View),1.892.243,2.001.938,2.001.938,2.001.938,2.001.938,2.001.938
Hoi An Beach Resort,Phòng Superior (Superior Room),1.427.866,1.765.432,1.765.432,1.337.852₫,1.685.185,1.533.333
Victoria Hoi An Beach Resort & Spa,Phòng Đôi Hướng Sông (River View Double Room),2.760.141,3.508.006,3.154.601,3.159.017,2.841.704,2.896.826
Palm Garden Beach Resort & Spa,Superior giường đôi hoặc 2 giường đơn Hướng vườn (Superior Double or Twin with Garden View),3.143.563,3.290.917,2.475.651₫,2.475.651₫,2.475.651₫,2.475.651₫
