hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Moire Hội An -Phòng Loại Sang 1 Giường Lớn Hướng Sông (1 King Deluxe River View) - Phòng Loại Sang 1 Giường Lớn Hướng Sông (1 King Deluxe River View),Phòng Loại Sang 1 Giường Lớn Hướng Sông (1 King Deluxe River View),6.973.684,6.973.684,8.026.316,8.078.947,6.184.211,NA
Moire Hội An -Moire Pool Villa - Moire Pool Villa,Moire Pool Villa,22.631.579,22.631.579,23.684.211,23.736.842,21.842.105,20.399.123₫
Moire Hội An -Phòng Deluxe có 2 giường đơn (2 Twin Deluxe) - Phòng Deluxe có 2 giường đơn (2 Twin Deluxe),Phòng Deluxe có 2 giường đơn (2 Twin Deluxe),5.526.316,5.526.316,6.578.947,6.631.579,4.736.842,NA
Moire Hội An -Phòng Deluxe có giường King (1 King Deluxe) - Phòng Deluxe có giường King (1 King Deluxe),Phòng Deluxe có giường King (1 King Deluxe),5.526.316,5.526.316,6.578.947,6.631.579,4.736.842,NA
Moire Hội An -2 Twin Deluxe River View - 2 Twin Deluxe River View,2 Twin Deluxe River View,4.993.640₫,6.842.105,7.894.737,7.947.368,6.052.632,6.578.947
Moire Hội An -1 King Suite River View - 1 King Suite River View,1 King Suite River View,12.631.579,12.631.579,13.157.895,13.736.842,NA,NA
Moire Hội An -Phòng Loại Sang (Deluxe Room) - Phòng Loại Sang (Deluxe Room),Phòng Loại Sang (Deluxe Room),NA,3.301.316₫,NA,NA,NA,NA
Moire Hội An -1 King Premium River View - 1 King Premium River View,1 King Premium River View,8.157.895,8.157.895,NA,NA,NA,NA
Moire Hội An -Phòng Deluxe có giường King - Phù hợp cho người khuyết tật (1 King Deluxe Accessible) - Phòng Deluxe có giường King - Phù hợp cho người khuyết tật (1 King Deluxe Accessible),Phòng Deluxe có giường King - Phù hợp cho người khuyết tật (1 King Deluxe Accessible),NA,NA,NA,NA,NA,NA
Moire Hội An -1 King Premium Terrace Access - 1 King Premium Terrace Access,1 King Premium Terrace Access,NA,NA,NA,NA,NA,NA
Almanty - Suite Tổng thống (Presidental Suite) - Suite Tổng thống (Presidental Suite),Suite Tổng thống (Presidental Suite),14.231.690,14.321.669,14.341.316,14.321.669,14.341.316,14.321.669
Almanty - Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Thị Trấn (Superior Town Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Thị Trấn (Superior Town Double or Twin),Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Thị Trấn (Superior Town Double or Twin),2.847.956,2.911.817,2.911.817,2.911.817,2.911.817,2.911.817
Almanty - Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Bể Bơi (Superior Pool Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Bể Bơi (Superior Pool Double or Twin),Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Bể Bơi (Superior Pool Double or Twin),3.121.581,3.191.799,3.191.799,3.191.799,3.191.799,3.191.799
Almanty - Suite Giường Lớn hoặc Hai Giường Đơn Thương Gia (Executive Suite King or Twin) - Suite Giường Lớn hoặc Hai Giường Đơn Thương Gia (Executive Suite King or Twin),Suite Giường Lớn hoặc Hai Giường Đơn Thương Gia (Executive Suite King or Twin),4.653.423,4.683.271,4.689.640,4.935.088₫,4.689.640,4.683.271
Almanty - Phòng Đôi hoặc Hai Giường Đơn có Gác Xép (Loft Room Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn có Gác Xép (Loft Room Double or Twin),Phòng Đôi hoặc Hai Giường Đơn có Gác Xép (Loft Room Double or Twin),2.407.848,2.407.848,2.407.848,2.407.848,2.407.848,2.407.848
Almanty - Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Thị Trấn (Deluxe Town Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Thị Trấn (Deluxe Town Double or Twin),Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Thị Trấn (Deluxe Town Double or Twin),3.395.403,3.016.009₫,3.471.781,3.417.096,3.016.009₫,3.417.096
Almanty - Suite có Bồn Sục Trên Tầng Thượng (Rooftop Jacuzzi Suite) - Suite có Bồn Sục Trên Tầng Thượng (Rooftop Jacuzzi Suite),Suite có Bồn Sục Trên Tầng Thượng (Rooftop Jacuzzi Suite),4.215.992,4.243.031,4.248.800,4.243.031,4.248.800,4.243.031
Almanty - Junior Suite - Junior Suite,Junior Suite,4.434.747,4.463.191,4.469.260,4.463.191,4.469.260,4.463.191
Almanty - Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Bể Bơi (Deluxe Pool Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Bể Bơi (Deluxe Pool Double or Twin),Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Bể Bơi (Deluxe Pool Double or Twin),3.669.227,3.153.289₫,3.697.604,3.692.584,3.697.562,3.692.584
