hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Halais Hotel,Superior Room,"VND 1,048,031","VND 1,048,031","VND 1,048,031","VND 1,048,031","VND 1,235,295","VND 1,048,031"
Minasi HanoiOi Hotel,Premier Double Bed Room,"VND 2,268,659","VND 2,268,659","VND 2,268,659","VND 2,268,659","VND 2,552,241","VND 2,552,241"
Muong Thanh Hanoi Centre Hotel,Superior King Room,"VND 2,500,000","VND 2,500,000","VND 1,265,859","VND 2,500,000","VND 1,265,859","VND 1,265,859"
Mercure Hanoi La Gare Hotel,Classic Double Bed Room With City View,"VND 2,494,800","VND 1,814,400","VND 1,723,680","VND 2,154,600","VND 1,723,680","VND 1,723,680"
REY Hotel Hanoi,Standard Twin Room,"VND 2,700,000","VND 2,500,000","VND 2,000,000","VND 2,500,000","VND 1,725,000","VND 2,300,000"
La Passion Premium Cau Go,Grand Double Room,"VND 3,653,010","VND 8,762,232","VND 8,762,232","VND 8,762,232","VND 8,762,232","VND 8,762,232"
Bespoke Trendy Hotel Hanoi (Formerly Hanoi La Siesta Hotel Trendy),Cozy Deluxe Room,"VND 1,353,260","VND 1,353,260","VND 1,804,347","VND 1,787,406","VND 1,746,945","VND 1,578,804"
Nesta Hotel Hanoi,Superior Twin Room Non Smoking,"VND 1,277,802","VND 1,213,912","VND 1,277,802","VND 1,244,175","VND 1,277,802","VND 1,277,802"
Silk Path Boutique Hanoi,Superior Room,"VND 1,436,130","VND 1,436,130","VND 1,436,130","VND 1,436,130","VND 1,436,130","VND 1,436,130"
La Siesta Premium Hang Be,Superior Room No Window,"VND 1,905,750","VND 2,134,440","VND 2,439,360","VND 2,668,050","VND 3,201,660","VND 2,286,900"
Hanoi le Jardin Hotel & Spa,Cozy Le Jardin Classic Room,"VND 1,784,445","VND 5,220,000","VND 1,695,565","VND 1,521,222","VND 1,521,222","VND 1,346,880"
Hotel du Lac Hanoi,Deluxe Twin Internal Window,"VND 6,000,000","VND 6,400,000","VND 2,095,317","VND 2,095,317","VND 2,095,317","VND 2,095,317"
L'Signature Hotel & Spa,Superior Double No Window,"VND 4,066,443","VND 3,558,236","VND 3,251,315","VND 3,251,315","VND 3,160,920","VND 3,224,000"
Aira Boutique Hanoi Hotel & Spa,Deluxe Room,"VND 2,364,975","VND 2,364,449","VND 2,364,712","VND 4,792,537","VND 2,370,230","VND 2,368,128"
