hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Halais Hotel,Superior Room,"VND 1,082,584","VND 1,082,584","VND 1,082,584","VND 1,082,584","VND 1,082,584","VND 1,235,295"
Minasi HanoiOi Hotel,Premier Double Bed Room,"VND 1,467,393","VND 1,467,393","VND 1,467,393","VND 1,467,393","VND 1,467,393","VND 1,467,393"
Muong Thanh Hanoi Centre Hotel,Superior King Room,"VND 1,366,667","VND 1,366,667","VND 1,310,597","VND 1,310,597","VND 1,366,667","VND 1,310,597"
Mercure Hanoi La Gare Hotel,Classic Double Bed Room With City View,"VND 2,608,200","VND 2,381,400","VND 1,814,400","VND 1,723,680","VND 1,995,840","VND 1,723,680"
REY Hotel Hanoi,Standard Twin Room,"VND 2,500,000","VND 2,500,000","VND 2,300,000","VND 1,840,000","VND 2,300,000","VND 1,725,000"
La Passion Premium Cau Go,Grand Double Room,"VND 3,652,064","VND 3,652,064","VND 8,775,000","VND 8,775,000","VND 8,775,000","VND 8,775,000"
Bespoke Trendy Hotel Hanoi (Formerly Hanoi La Siesta Hotel Trendy),Cozy Deluxe Room,"VND 3,000,000","VND 1,521,669","VND 1,383,335","VND 1,844,447","VND 1,712,925","VND 1,844,447"
Nesta Hotel Hanoi,Superior Twin Room Non Smoking,"VND 1,200,719","VND 1,200,719","VND 1,200,719","VND 1,330,437","VND 1,297,176","VND 1,263,915"
Silk Path Boutique Hanoi,Superior Room,"VND 1,436,132","VND 1,436,132","VND 1,436,132","VND 1,520,610","VND 1,520,610","VND 1,520,610"
La Siesta Premium Hang Be,Superior Room No Window,"VND 2,439,360","VND 1,905,750","VND 1,905,750","VND 3,430,350","VND 2,668,050","VND 3,201,660"
Hanoi le Jardin Hotel & Spa,Cozy Le Jardin Classic Room,"VND 1,946,119","VND 1,835,199","VND 4,450,000","VND 4,960,000","VND 1,646,500","VND 1,614,848"
Hotel du Lac Hanoi,Deluxe Twin Internal Window,"VND 2,130,686","VND 2,040,001","VND 6,400,000","VND 2,175,999","VND 2,175,999","VND 2,119,359"
L'Signature Hotel & Spa,Superior Double No Window,"VND 2,343,659","VND 2,429,561","VND 2,424,770","VND 2,967,038","VND 3,046,757","VND 3,046,757"
Aira Boutique Hanoi Hotel & Spa,Deluxe Room,"VND 2,319,160","VND 2,316,533","VND 2,318,372","VND 2,574,850","VND 4,792,537","VND 2,319,422"
