hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Halais Hotel,Superior Room,"VND 1,070,817","VND 1,070,817","VND 1,235,295","VND 1,070,817","VND 1,070,817","VND 1,070,817"
Minasi HanoiOi Hotel,Premier Double Bed Room,"VND 1,451,615","VND 1,451,615","VND 1,451,615","VND 1,451,615","VND 1,451,615","VND 1,451,615"
Muong Thanh Hanoi Centre Hotel,Superior King Room,"VND 1,366,667","VND 1,366,667","VND 1,297,718","VND 1,297,718","VND 1,366,667","VND 1,297,718"
Mercure Hanoi La Gare Hotel,Classic Double Bed Room With City View,"VND 1,769,040","VND 1,905,120","VND 1,723,680","VND 1,723,680","VND 1,723,680","VND 1,723,680"
REY Hotel Hanoi,Standard Twin Room,"VND 2,500,000","VND 2,300,000","VND 2,300,000","VND 2,300,000","VND 2,500,000","VND 2,300,000"
La Passion Premium Cau Go,Grand Double Room,"VND 3,643,042","VND 3,643,042","VND 3,643,042","VND 8,537,623","VND 8,775,000","VND 8,775,000"
Bespoke Trendy Hotel Hanoi (Formerly Hanoi La Siesta Hotel Trendy),Cozy Deluxe Room,"VND 1,504,947","VND 1,368,134","VND 1,824,179","VND 4,500,000","VND 1,544,440","VND 1,643,320"
Nesta Hotel Hanoi,Superior Twin Room Non Smoking,"VND 1,200,719","VND 1,200,719","VND 1,529,412","VND 1,363,698","VND 1,230,654","VND 1,263,915"
Silk Path Boutique Hanoi,Superior Room,"VND 1,420,351","VND 1,420,351","VND 1,420,351","VND 1,503,900","VND 1,503,900","VND 1,503,900"
La Siesta Premium Hang Be,Superior Room No Window,"VND 2,439,360","VND 1,905,750","VND 2,286,900","VND 4,192,650","VND 3,468,465","VND 3,201,660"
Hanoi le Jardin Hotel & Spa,Cozy Le Jardin Classic Room,"VND 1,646,500","VND 1,554,001","VND 1,524,876","VND 1,554,001","VND 1,646,500","VND 1,646,500"
Hotel du Lac Hanoi,Deluxe Twin Internal Window,"VND 2,197,271","VND 2,107,999","VND 2,175,999","VND 2,175,999","VND 2,175,999","VND 6,400,000"
L'Signature Hotel & Spa,Superior Double No Window,"VND 2,343,660","VND 2,812,393","VND 2,578,026","VND 3,046,758","VND 2,965,908","VND 2,966,585"
Aira Boutique Hanoi Hotel & Spa,Deluxe Room,"VND 2,319,263","VND 2,318,474","VND 2,320,315","VND 5,650,171","VND 2,526,472","VND 2,320,315"
Melia Hanoi,Phòng Deluxe,"VND 3,906,985","VND 10,148,748","VND 3,906,985","VND 7,335,656","VND 3,965,887","VND 3,965,887"
Movenpick Hotel Hanoi Centre,Classic King Room,"VND 3,447,360","VND 3,719,520","VND 3,628,800","VND 3,719,520","VND 3,719,520","VND 3,719,520"
Hotel du Parc Hanoi,Deluxe King Room,"VND 2,706,430","VND 3,691,170","VND 2,706,430","VND 2,706,430","VND 2,415,831","VND 2,415,831"
The Oriental Jade Hotel,Oriental Pearl Twin,"VND 3,698,396","VND 3,736,523","VND 3,736,523","VND 12,884,565","VND 3,736,523","VND 3,736,523"
Ha Noi Hotel (Kim Ma),Deluxe Room,"VND 1,738,647","VND 1,743,737","VND 1,758,245","VND 1,758,245","VND 1,758,245","VND 1,758,245"
Grand Vista Hanoi (Kim Ma),Deluxe Twin Room,"VND 2,234,628","VND 2,234,628","VND 2,110,482","VND 2,110,482","VND 2,110,482","VND 2,110,482"
Fukura (Boutique - Kim Ma),Standard Room,"VND 1,260,343","VND 1,333,182","VND 1,333,182","VND 1,333,182","VND 1,333,182","VND 1,333,182"
Lotte Hotel (Khu Nhat Han HN),Deluxe Twin Room,"VND 6,486,922","VND 6,870,116","VND 5,504,608","VND 5,200,486","VND 5,048,425","VND 4,774,715"
Pullman Hotel (Khu Nhat Han HN),Superior Twin Room with City View,"VND 2,676,240","VND 2,676,240","VND 2,676,240","VND 2,812,320","VND 2,803,248","VND 2,803,248"
Dolce Wyndham (Khu Nhat Han HN),Golden Classic Twin,"VND 8,249,000","VND 8,249,000","VND 8,249,000","VND 9,185,400","VND 9,185,400","VND 9,185,400"
Hanoi Daewooo (Khu Nhat Han HN),Deluxe King Room,"VND 4,245,696","VND 2,674,788","VND 2,844,616","VND 2,844,616","VND 2,844,616","VND 2,802,159"
Sheraton Hanoi Hotel,Deluxe Twin Room,"VND 5,431,320","VND 6,702,480","VND 5,431,320","VND 4,853,520","VND 4,622,400","VND 4,622,400"
Sheraton Hanoi West,"Deluxe, Guest Room, 1 King, Sofa Bed, City View","VND 3,969,000","VND 4,479,300","VND 3,628,800","VND 3,628,800","VND 3,628,800","VND 3,855,600"
JW Marriott Hotel Hanoi,"Deluxe King, Guest Room, 1 King Bed","VND 5,670,000","VND 6,804,000","VND 5,443,200","VND 5,556,600","VND 5,103,000","VND 5,443,200"
L7 WEST LAKE HANOI BY LOTTE - L7 RESIDENCES,One Bedroom Apartment,"VND 3,470,046","VND 3,470,046","VND 3,470,046","VND 3,614,316","VND 3,470,046","VND 3,470,046"
L7 WEST LAKE HANOI by LOTTE HOTELS,Superior Convertible,"VND 3,493,854","VND 5,357,242","VND 5,124,319","VND 5,357,242","VND 4,192,624","VND 3,726,777"
InterContinental Hanoi Westlake,Classic Room,"VND 4,711,365","VND 7,454,774","VND 4,711,365","VND 4,830,746","VND 5,128,937","VND 4,711,365"
InterContinental Hanoi Landmark72,1 King Bed Classic Room,"VND 6,768,988","VND 9,184,229","VND 4,502,578","VND 4,502,578","VND 4,413,174","VND 4,264,078"
Pan Pacific Hanoi,Deluxe King Or Twin Room,"VND 3,582,317","VND 3,582,317","VND 3,044,970","VND 3,044,970","VND 2,925,559","VND 3,164,380"
Novotel Suites Hanoi,Superior King Studio,"VND 2,313,360","VND 2,540,160","VND 2,313,360","VND 2,313,360","VND 2,313,360","VND 2,313,360"
Novotel Hanoi Thai Ha,"Superior Room, 1 King Size Bed, City View","VND 2,630,880","VND 2,630,880","VND 2,630,880","VND 2,630,880","VND 2,630,880","VND 2,630,880"
M Village Sig Tho Nhuom,Phòng Studio,"VND 1,474,609","VND 1,560,624","VND 1,612,387","VND 1,734,003","VND 1,734,003","VND 1,887,003"
M Village Hotel Ho Guom,Standard Room without Window,"VND 1,037,400","VND 1,037,400","VND 1,020,141","VND 982,800","VND 982,800","VND 982,800"
M Village Hotel Thợ Nhuộm,Superior,"VND 1,202,131","VND 1,170,805","VND 1,170,805","VND 1,323,519","VND 1,323,519","VND 1,323,519"
Peridot Grand Luxury Boutique Hotel,Grand Deluxe Room,"VND 4,533,760","VND 10,304,000","VND 10,304,000","VND 4,776,640","VND 11,408,000","VND 4,655,200"
Sofitel Legend,Cánh Opera - Phòng Premium 2 Giường Đơn,"VND 10,734,875","VND 9,094,825","VND 9,094,825","VND 9,094,825","VND 9,094,825","VND 9,094,825"
Capella Hanoi,Phòng Đôi Thương Gia,"VND 18,075,960","VND 13,308,624","VND 13,966,911","VND 21,364,560","VND 11,829,888","VND 11,829,888"
Hotel de l'Opera - MGallery Hanoi,"PHÒNG CAO CẤP, 2 Giường đơn","VND 3,929,310","VND 6,889,050","VND 4,235,490","VND 4,949,910","VND 4,235,490","VND 4,235,490"
Apricot Hotel,Phòng Đôi Sketch Không hút thuốc,"VND 3,725,340","VND 3,725,340","VND 3,725,340","VND 3,725,340","VND 3,725,340","VND 3,725,340"
GRAND HÔTEL du LAC Hanoi,Phòng Đôi Deluxe kiểu Colonial có cửa sổ bên trong,"VND 2,928,964","VND 2,928,964","VND 3,122,764","VND 4,199,000","VND 3,875,999","VND 2,907,000"
Minasi Premium Hotel,Standard Double room （No Window）,"VND 904,257","VND 904,257","VND 904,257","VND 1,063,831","VND 1,063,831","VND 1,063,831"
PARKROYAL Serviced Suites Hanoi,Phòng Deluxe có 1 Phòng ngủ,"VND 2,788,112","VND 2,689,767","VND 2,689,767","VND 2,812,041","VND 2,812,041","VND 2,812,041"
Fraser Residence Hanoi,Studio Executive,"VND 2,494,800","VND 2,494,800","VND 2,494,800","VND 2,494,800","VND 2,494,800","VND 2,494,800"
