hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Furama Resort Danang-Lagoon Superior,Lagoon Superior,"₫ 10,417,435","₫ 11,072,426",11.072.426₫,"₫ 12,216,487","₫ 10,437,451","₫ 10,437,451"
Furama Villas Danang-3 Bedroom Pool Villa,3 Bedroom Pool Villa,20.186.200₫,"₫ 59,989,111","₫ 56,215,762",NA,NA,NA
Furama Villas Danang-1 Bedroom Pool Villa,1 Bedroom Pool Villa,25.001.844₫,"₫ 25,001,844","₫ 25,001,844","₫ 16,917,830","₫ 14,208,586",38.250.123₫
Furama Villas Danang-2 Bedroom Pool Villa,2 Bedroom Pool Villa,"₫ 29,168,817",15.670.266₫,"₫ 29,168,817",NA,NA,NA
Furama Villas Danang-4-Bedroom Beachfront Villa with Private Pool,4-Bedroom Beachfront Villa with Private Pool,"₫ 189,079,718",NA,"₫ 185,696,296",NA,NA,NA
