hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Caravelle Saigon,Deluxe Twin Room,"₫4,023,119","₫5,191,122","₫7,397,349","₫7,527,127","₫7,656,905","₫7,527,127"
Nikko,Deluxe King,"₫3,757,246","₫4,829,852","₫6,364,641","₫6,364,641","₫6,364,641","₫5,578,051"
Pullman Saigon Centre Hotel,Superior 2 Single Beds,"₫3,500,000","₫3,900,000","₫5,100,000","₫6,990,000","₫7,180,000","₫7,100,000"
Sofitel,"Superior Room, 1 King Size Bed, city view","₫4,300,000","₫4,950,000",SOLD OUT,"₫4,505,000","₫5,355,000","₫6,745,000"
Lotte Hotel,Deluxe Twin City View,"₫3,218,318","₫3,891,051","₫4,708,884","₫4,923,023","₫3,954,962","₫4,365,923"
