hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Mơ Stay - Forest Resort,Deluxe Balcony Room,"2,759,472",2.300.782₫,"2,759,528","2,763,028","3,359,725","3,365,952"
Sứ Retreat Hoi An - Riverfront Resort,Suite Lớn có Ban Công (Executive Suite with Balcony),3.747.881,3.381.142,3.465.635,3.094.579₫,3.094.579₫,3.094.579₫
Terracotta Hotel and Resort Dalat,Superior Twin,"1,431,498","1,402,088","1,426,882","1,504,154","1,534,743","1,538,085"
Swiss-Belresort Tuyen Lam Dalat,Deluxe Mountain View King Room,1.152.128,1.027.565,"1,026,988",1.026.978,"1,023,942","1,010,083"
LEGACY HOI AN RESORT,Phòng Superior hướng vườn (Superior Garden View Room),1.276.244,1.189.517,1.229.706,1.184.364,1.293.615,1.155.690
Colline Dalat,Superior Double Room,1.687.478,"1,687,478","1,687,478","1,582,688","1,873,502","1,869,322"
Le Recit Boutique Hotel de Dalat,Deluxe Twin,"829,105","1,287,478","1,287,478",1.287.478,"1,287,478","1,287,478"
Premier Senvila Boutique Resort & Spa,Deluxe Poolside Balcony with Garden View,1.142.857,1.142.857,1.142.857,1.142.857,1.128.571,1.128.571
Banla Boutique Hotel,Phòng cổ điển giường đôi (Classic Double Room),1.125.220,"1,125,220",1.125.220,1.125.220,"1,125,220","1,125,220"
Ana Mandara Villas Dalat Resort & Spa,Villa Double Room,"1,957,672","1,957,672","1,957,672",1.957.672,"2,136,243","2,043,651"
Nexus House An Son Da Lat,Standard Double with Balcony,"936,949","936,949","459,259","936,949","936,949",936.949
Túi Ba Gang Central Hotel,Deluxe Room -- 1 Bed,"₫ 826,305","857,339","1,102,293",1.022.884,"₫ 826,305","1,102,293"
The Mist Boutique - Deluxe City View,Deluxe City View,"1,502,736","1,814,450","1,814,450",1.814.450,"1,906,456",2.122.906
The Mist Boutique - Suite City View Room,Suite City View Room,1.584.300₫,1.991.550,"2,217,661","2,217,661",2.537.787,2.534.139
Mùa Dalat Wellness Hotel,Superior Double Room,"1,388,713","1,388,713",1.388.713,"1,388,713","1,329,500","1,473,457"
The Pink Boutique Hotel,Classic Double,"₫ 1,017,835",962.728,1.017.835₫,"₫ 1,017,835","1,626,395","1,626,395"
Bach Place Dalat,Deluxe Twin - Breakfast,"1,366,843","1,162,490","1,272,804","1,272,804","1,354,921","1,354,921"
The Mist Boutique - Double Room,Double Room,"₫ 1,023,766","1,411,239","₫ 1,023,766","1,411,239","₫ 1,023,766","1,651,149"
Mercure Dalat Resort,Deluxe Twin,2.673.000,2.673.000,2.548.000,2.548.000,3.178.000,NA
The Mist Boutique - Deluxe Mountain View,Deluxe Mountain View,"2,013,471","2,376,126","2,377,863","2,374,417","2,781,228",2.554.403
