hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Swiss-Belresort Tuyen Lam Dalat,Deluxe Mountain View King Room,"₫ 3,965,109","₫ 4,106,501","₫ 3,791,543","₫ 3,989,729",3.791.543₫,"₫ 3,785,029"
LEGACY HOI AN RESORT,Phòng Superior hướng vườn (Superior Garden View Room),1.133.570₫,4.700.214₫,4.358.176₫,4.573.442₫,3.680.000₫,3.680.000₫
Terracotta Hotel and Resort Dalat,Superior Twin,1.458.187₫,"₫ 1,421,772","₫ 1,468,580","₫ 1,406,917",1.468.580₫,"₫ 1,406,846"
Banla Boutique Hotel,Phòng cổ điển giường đôi (Classic Double Room),1.809.338₫,"₫ 907,734",1.807.043₫,"₫ 1,804,353",1.807.043₫,"₫ 1,804,353"
Le Recit Boutique Hotel de Dalat,Deluxe Twin,"₫ 3,491,922","₫ 3,480,000","₫ 3,339,040",3.339.040₫,3.339.040₫,"₫ 3,339,040"
Mơ Stay - Forest Resort,Deluxe Balcony Room,5.739.838₫,6.925.775₫,"₫ 2,559,477",5.739.795₫,"₫ 6,925,775",2.559.477₫
Sứ Retreat Hoi An - Riverfront Resort,Suite Lớn có Ban Công (Executive Suite with Balcony),5.478.107₫,2.718.155₫,2.718.155₫,2.718.155₫,2.718.155₫,2.718.155₫
Premier Senvila Boutique Resort & Spa,Deluxe Poolside Balcony with Garden View,NA,NA,1.064.171₫,NA,NA,NA
Ana Mandara Villas Dalat Resort & Spa,Villa Double Room,5.900.000₫,"₫ 5,900,000","₫ 5,900,000","₫ 5,900,000","₫ 5,900,000","₫ 5,900,000"
Nexus House An Son Da Lat,Standard Double with Balcony,"₫ 1,508,395",1.506.718₫,"₫ 1,507,002","₫ 2,138,735","₫ 2,139,129",2.138.735₫
Mercure Dalat Resort,Deluxe Twin,4.915.942₫,4.915.942₫,4.915.942₫,4.915.942₫,4.915.942₫,4.915.942₫
The Mist Boutique - Double Room,Double Room,"₫ 1,000,132","₫ 1,000,132","₫ 1,000,132",1.811.167₫,"₫ 1,000,132","₫ 1,000,132"
Túi Ba Gang Central Hotel,Deluxe Room -- 1 Bed,"₫ 1,418,664",3.250.001₫,"₫ 1,418,664","₫ 806,338","₫ 1,418,664",806.338₫
Colline Dalat,Superior Double Room,"₫ 4,565,666",4.565.666₫,"₫ 4,565,666","₫ 4,565,666","₫ 4,565,666","₫ 4,565,666"
Bach Place Dalat,Deluxe Twin - Breakfast,"₫ 1,185,805",2.214.560₫,"₫ 2,283,156","₫ 2,282,917","₫ 2,622,233","₫ 2,527,967"
The Mist Boutique - Deluxe Mountain View,Deluxe Mountain View,"₫ 2,454,130","₫ 2,597,243","₫ 2,599,576","₫ 3,038,032","₫ 2,599,576","₫ 2,597,243"
Mùa Dalat Wellness Hotel,Superior Double Room,"₫ 2,160,697","₫ 2,160,697","₫ 2,160,697","₫ 2,160,697","₫ 2,160,697","₫ 2,160,697"
The Mist Boutique - Suite City View Room,Suite City View Room,"₫ 2,227,815","₫ 1,521,157","₫ 2,371,702","₫ 2,771,660",2.369.575₫,"₫ 2,369,575"
The Mist Boutique - Deluxe City View,Deluxe City View,"₫ 1,308,050","₫ 2,028,356",2.028.356₫,"₫ 2,235,301",2.028.356₫,2.028.356₫
The Pink Boutique Hotel,Classic Double,"₫ 954,482","₫ 1,452,880","₫ 954,482","₫ 3,053,878","₫ 954,482","₫ 954,482"
