hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Sứ Retreat Hoi An - Riverfront Resort,Suite Lớn có Ban Công (Executive Suite with Balcony),"2,579,365",SOLD OUT,"2,896,825","2,896,825","2,896,825",SOLD OUT
LEGACY HOI AN RESORT,Phòng Superior hướng vườn (Superior Garden View Room),"1,717,037","1,681,852","1,611,481","1,745,185","2,012,593","1,688,889"
Premier Senvila Boutique Resort & Spa,Deluxe Poolside Balcony with Garden View,"1,046,409","974,226","974,921","1,038,887","1,040,186","1,038,682"
Banla Boutique Hotel,Phòng cổ điển giường đôi (Classic Double Room),NA,NA,NA,NA,NA,NA
Mơ Stay - Forest Resort,Deluxe Balcony Room,"4,091,711","4,232,804","5,079,365","4,232,804","4,232,804","4,232,804"
Ana Mandara Villas Dalat Resort & Spa,Villa Double Room,"2,407,407","2,513,228","2,513,228","2,513,228","2,513,228","2,407,407"
Colline Dalat,Superior Double Room,"1,657,143","1,505,178","1,733,862","1,733,862","1,674,074","1,674,074"
Terracotta Hotel and Resort Dalat,Superior Twin,"1,784,832","1,849,735","1,766,667","1,766,667","1,766,667","1,869,489"
Le Recit Boutique Hotel de Dalat,Deluxe Twin,"1,287,478","1,287,478","1,287,478","1,287,478","1,287,478","1,287,478"
Swiss-Belresort Tuyen Lam Dalat,Deluxe Mountain View King Room,"1,089,325","1,185,185","1,111,111","1,111,111","1,111,111","1,111,111"
Nexus House An Son Da Lat,Standard Double with Balcony,"483,555","564,148","564,148","564,148","564,148","960,973"
The Pink Boutique Hotel,Classic Double,"838,380","1,065,307","1,065,307","838,380","1,065,307","1,065,307"
Túi Ba Gang Central Hotel,Deluxe Room -- 1 Bed,"823,460","1,102,293","1,102,293","1,102,293","1,102,293","1,102,293"
Mùa Dalat Wellness Hotel,Superior Double Room,"1,514,021","1,514,021","1,514,021","1,514,021","1,514,021","1,514,021"
Mercure Dalat Resort,Deluxe Twin,"2,241,500","2,320,000","2,320,000","2,320,000","2,320,000","2,320,000"
Bach Place Dalat,Deluxe Twin - Breakfast,"1,323,175","1,323,175","855,494","1,323,175","1,323,175","1,323,175"
The Mist Boutique - Deluxe City View,Deluxe City View,"1,349,206","1,457,143","1,457,143","1,457,143","1,457,143","1,231,789"
The Mist Boutique - Suite City View Room,Suite City View Room,"1,649,030","1,780,952","1,780,952","1,780,952","1,425,750","1,780,952"
The Mist Boutique - Double Room,Double Room,"1,049,383","969,150","1,133,333","1,133,333","969,150","969,150"
The Mist Boutique - Deluxe Mountain View,Deluxe Mountain View,"1,807,760","1,952,381","1,952,381","1,952,381","1,952,381","1,952,381"
Banla Boutique Hotel,Classic Double Room,"1,125,220","1,125,220","1,125,220","1,125,220","1,125,220","1,125,220"
