hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Premier Senvila Boutique Resort & Spa,Deluxe Poolside Balcony with Garden View,NA,NA,NA,NA,NA,NA
Ana Mandara Villas Dalat Resort & Spa,Villa Double Room,"₫ 2,439,114","₫ 2,326,327",₫ 5.582.455,"₫ 2,325,931","₫ 2,347,980","₫ 2,320,363"
LEGACY HOI AN RESORT,Phòng Superior hướng vườn (Superior Garden View Room),₫ 2.494.204,₫ 1.451.510,₫ 1.402.488,₫ 2.494.204,₫ 2.494.204,₫ 2.494.204
Swiss-Belresort Tuyen Lam Dalat,Deluxe Mountain View King Room,"₫ 1,214,328","₫ 1,031,267","₫ 1,031,215","₫ 1,030,799","₫ 1,078,795","₫ 1,030,310"
Colline Dalat,Superior Double Room,"₫ 1,423,280","₫ 1,645,874","₫ 1,645,432","₫ 1,630,343","₫ 1,604,828","₫ 1,609,641"
Banla Boutique Hotel,Phòng cổ điển giường đôi (Classic Double Room),"₫ 924,658",₫ 1.805.906,"₫ 924,658","₫ 1,109,355","₫ 1,108,803","₫ 1,108,803"
The Pink Boutique Hotel,Classic Double,"₫ 1,010,274","₫ 1,010,274","₫ 974,902","₫ 1,010,274","₫ 1,953,101","₫ 972,099"
Terracotta Hotel and Resort Dalat,Superior Twin,"₫ 1,439,919","₫ 1,427,650","₫ 1,472,415","₫ 1,427,134","₫ 1,428,554","₫ 1,432,710"
Nexus House An Son Da Lat,Standard Double with Balcony,"₫ 434,336","₫ 414,240",₫ 1.192.374,"₫ 433,294","₫ 1,226,711","₫ 607,298"
Sứ Retreat Hoi An - Riverfront Resort,Suite Lớn có Ban Công (Executive Suite with Balcony),2.541.491 ₫,2.541.491 ₫,2.541.491 ₫,2.541.491 ₫,2.541.491 ₫,2.541.491 ₫
Mercure Dalat Resort,Deluxe Twin,2.619.643 ₫,₫ 4.917.237,₫ 4.917.237,₫ 4.917.237,₫ 4.917.237,₫ 4.917.237
Le Recit Boutique Hotel de Dalat,Deluxe Twin,"₫ 1,045,651","₫ 922,460","₫ 1,265,668","₫ 1,262,578","₫ 1,266,904","₫ 1,261,587"
Mùa Dalat Wellness Hotel,Superior Double Room,"₫ 1,372,576","₫ 1,345,218","₫ 1,343,746",₫ 1.331.331,"₫ 1,915,009","₫ 1,317,444"
Túi Ba Gang Central Hotel,Deluxe Room -- 1 Bed,"₫ 843,673","₫ 833,796","₫ 838,829","₫ 825,223","₫ 778,231","₫ 1,041,667"
Bach Place Dalat,Deluxe Twin - Breakfast,"₫ 1,180,489","₫ 1,122,275",₫ 1.121.063,₫ 1.110.846,₫ 1.803.543,₫ 1.267.122
Mơ Stay - Forest Resort,Deluxe Balcony Room,"₫ 2,689,027","₫ 2,656,261","₫ 2,671,819",₫ 2.654.881,"₫ 3,922,637","₫ 2,653,284"
The Mist Boutique - Deluxe Mountain View,Deluxe Mountain View,₫ 2.454.777,"₫ 2,183,250","₫ 2,183,250","₫ 2,183,250","₫ 2,554,403",₫ 2.454.777
The Mist Boutique - Double Room,Double Room,"₫ 933,439",₫ 1.860.116,"₫ 933,439","₫ 933,439","₫ 933,439","₫ 930,804"
The Mist Boutique - Deluxe City View,Deluxe City View,"₫ 1,385,032","₫ 1,629,450","₫ 1,288,637","Giá rẻ nhất từ trước đến nay!3 phòng cuối cùng của chúng tôi!2.444.175₫Mỗi đêm, chưa có thuế",1.288.637 ₫,"₫ 1,629,450"
The Mist Boutique - Suite City View Room,Suite City View Room,"₫ 1,480,924",₫ 2.281.612,"₫ 2,272,050","₫ 1,991,550","₫ 2,330,114","₫ 1,991,550"
