hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Terracotta Hotel and Resort Dalat,Superior Twin,1.566.578,"1,760,582",1.576.564,1.729.277,"1,601,751","1,729,277"
Swiss-Belresort Tuyen Lam Dalat,Deluxe Mountain View King Room,1.008.642,1.008.642,"987,654","987,654","987,654","987,654"
LEGACY HOI AN RESORT,Phòng Superior hướng vườn (Superior Garden View Room),1.534.074,1.456.667,1.296.504,1.379.259,1.379.259,1.275.026
Colline Dalat,Superior Double Room,1.582.011,"1,487,104","1,899,471","1,899,471","1,836,155","1,836,155"
Mơ Stay - Forest Resort,Deluxe Balcony Room,"2,718,716","2,720,070","3,097,663","3,247,528","3,153,859","3,097,663"
Sứ Retreat Hoi An - Riverfront Resort,Suite Lớn có Ban Công (Executive Suite with Balcony),2.656.250,3.879.649,3.885.229,3.548.236,3.879.649,3.879.649
Le Recit Boutique Hotel de Dalat,Deluxe Twin,846.561,1.287.478,999.561₫,1.287.478,"₫ 999,561",1.287.478
Premier Senvila Boutique Resort & Spa,Deluxe Poolside Balcony with Garden View,1.142.857,1.142.857,1.142.857,1.142.857,1.269.841,1.269.841
Ana Mandara Villas Dalat Resort & Spa,Villa Double Room,1.957.672,"1,957,672","2,043,651",2.043.651,"2,043,651","2,043,651"
Banla Boutique Hotel,Phòng cổ điển giường đôi (Classic Double Room),"₫ 1,083,004","1,125,220","1,125,220","1,125,220",1.125.220,"1,125,220"
Mùa Dalat Wellness Hotel,Superior Double Room,"1,343,915","1,254,415","1,425,926",1.333.357,"1,425,926","1,425,926"
Mercure Dalat Resort,Deluxe Twin,2.673.000,2.673.000,3.273.000,3.273.000,3.178.000,3.178.000
The Mist Boutique - Deluxe City View,Deluxe City View,"1,268,254","1,349,206","1,457,143","1,457,143","1,457,143","1,457,143"
The Mist Boutique - Double Room,Double Room,986.420,"₫ 1,030,962","1,133,333","1,133,333","₫ 1,030,962",1.451.367
Nexus House An Son Da Lat,Standard Double with Balcony,"936,949","936,949","918,519","918,519",936.949,"936,949"
Bach Place Dalat,Deluxe Twin - Breakfast,"₫ 1,493,193","1,067,513","1,067,513","1,067,513","1,067,513","1,067,513"
The Pink Boutique Hotel,Classic Double,"₫ 1,079,051","977,672","1,056,742","₫ 1,079,051",1.173.206,"1,173,206"
The Mist Boutique - Suite City View Room,Suite City View Room,"1,550,088","1,649,030",1.523.276₫,"1,780,952","1,780,952","1,762,446"
The Mist Boutique - Deluxe Mountain View,Deluxe Mountain View,1.699.295,"1,807,760","1,952,381",1.952.381,"1,952,381","1,952,381"
Túi Ba Gang Central Hotel,Deluxe Room -- 1 Bed,"1,102,293","1,102,293","₫ 818,401","₫ 818,401","1,102,293","1,102,293"
