hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
LEGACY HOI AN RESORT,Phòng Superior hướng vườn (Superior Garden View Room),1.460.497,1.374.947,1.181.954,1.117.421,1.180.536,1.101.187
Mơ Stay - Forest Resort,Deluxe Balcony Room,2.377.787₫,5.535.052,"2,109,806","2,895,461",2.157.410,"2,760,389"
Sứ Retreat Hoi An - Riverfront Resort,Suite Lớn có Ban Công (Executive Suite with Balcony),3.356.645,2.992.803₫,3.152.840,2.951.582,2.951.304,2.940.119
Le Recit Boutique Hotel de Dalat,Deluxe Twin,"2,030,186","2,036,900",1.340.017,"1,086,683",1.123.775,"1,187,042"
Terracotta Hotel and Resort Dalat,Superior Twin,"1,439,025","2,393,928","1,617,992","1,440,967","1,405,870",1.547.586
Premier Senvila Boutique Resort & Spa,Deluxe Poolside Balcony with Garden View,NA,NA,NA,NA,NA,NA
Ana Mandara Villas Dalat Resort & Spa,Villa Double Room,"2,262,221","4,199,008","1,881,417",2.300.093,"1,882,749",1.938.526
Colline Dalat,Superior Double Room,"1,582,011",1.468.317₫,"1,585,277",1.463.831,"1,394,288","1,483,319"
Swiss-Belresort Tuyen Lam Dalat,Deluxe Mountain View King Room,1.202.984,"₫ 1,026,198","1,071,347","1,147,552","1,010,674","1,157,936"
Banla Boutique Hotel,Phòng cổ điển giường đôi (Classic Double Room),"1,095,357",1.002.721₫,"1,112,010","1,113,023",1.113.023,"1,112,517"
The Mist Boutique - Suite City View Room,Suite City View Room,"1,365,741","₫ 1,569,905","1,719,011","1,566,727","1,582,459","1,454,665"
Mùa Dalat Wellness Hotel,Superior Double Room,"1,227,039","1,255,810","1,254,575",1.259.956,1.272.928,1.260.126
Nexus House An Son Da Lat,Standard Double with Balcony,473.546,"₫ 564,552",930.280,"839,206",893.475,"956,491"
The Mist Boutique - Double Room,Double Room,"941,081","₫ 1,049,456","₫ 1,006,012","976,479","₫ 1,049,456","1,032,393"
Bach Place Dalat,Deluxe Twin - Breakfast,1.757.143,"₫ 1,094,436","1,166,818","1,198,027","1,192,274",1.151.939
Mercure Dalat Resort,Deluxe Twin,2.673.000,2.853.000,2.573.942₫,3.083.000,2.988.000,2.573.942₫
The Mist Boutique - Deluxe City View,Deluxe City View,1.822.811,"₫ 1,284,229",1.439.030,"1,256,421","1,250,323",1.244.818
The Pink Boutique Hotel,Classic Double,"₫ 852,203","₫ 852,203","817,743","₫ 852,203",852.203₫,"821,450"
The Mist Boutique - Deluxe Mountain View,Deluxe Mountain View,"1,500,337","₫ 1,703,748",1.621.742,"1,641,573","1,686,315","1,591,773"
Túi Ba Gang Central Hotel,Deluxe Room -- 1 Bed,"1,041,667","1,041,667","841,735","1,021,857","1,021,324",1.021.324
