hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Ana Mandara Villas Dalat Resort & Spa,Villa Double Room,"1,939,309","2,554,974","1,943,831",2.298.819,"2,289,306","2,298,819"
Banla Boutique Hotel,Phòng cổ điển giường đôi (Classic Double Room),1.095.042,"₫ 997,937","₫ 997,937","1,112,247",1.105.540,"1,112,314"
Colline Dalat,Superior Double Room,1.454.516,"1,450,103","1,480,509",1.402.642,"1,482,461","1,483,086"
Premier Senvila Boutique Resort & Spa,Deluxe Poolside Balcony with Garden View,NA,NA,NA,NA,NA,NA
Le Recit Boutique Hotel de Dalat,Deluxe Twin,"823,551","1,260,711","1,072,765","1,084,262","1,042,085","1,468,311"
LEGACY HOI AN RESORT,Phòng Superior hướng vườn (Superior Garden View Room),1.367.408,1.478.813,1.112.731,1.173.415,1.113.504,1.086.401
Swiss-Belresort Tuyen Lam Dalat,Deluxe Mountain View King Room,"1,195,239","1,921,368","1,286,124","1,158,452",1.285.196,"1,158,452"
Sứ Retreat Hoi An - Riverfront Resort,Suite Lớn có Ban Công (Executive Suite with Balcony),2.993.591₫,2.993.591₫,3.142.625,2.984.645,3.142.625,3.008.894
Mơ Stay - Forest Resort,Deluxe Balcony Room,"2,548,677","4,693,662","1,889,883","2,504,187","2,137,088","2,504,187"
The Pink Boutique Hotel,Classic Double,"1,476,658",SOLD OUT,SOLD OUT,"1,061,534",SOLD OUT,SOLD OUT
Túi Ba Gang Central Hotel,Deluxe Room -- 1 Bed,785.863,1.678.413,"798,234",1.250.000,1.016.512,812.484₫
Mùa Dalat Wellness Hotel,Superior Double Room,"1,263,415","₫ 1,217,408",1.343.069,1.260.929,"1,301,578","1,263,313"
Terracotta Hotel and Resort Dalat,Superior Twin,"1,652,247","2,357,921","1,618,766","1,618,766",1.742.470,"1,789,300"
Mercure Dalat Resort,Deluxe Twin,3.483.000,4.023.000,2.579.229₫,3.083.000,3.083.000,2.579.229₫
The Mist Boutique - Suite City View Room,Suite City View Room,"2,205,465",1.519.840₫,"1,737,800","1,649,030",1.738.833,"1,635,627"
The Mist Boutique - Double Room,Double Room,"1,555,295","₫ 1,006,277","1,501,391","₫ 1,006,277","1,117,501","₫ 1,006,277"
The Mist Boutique - Deluxe City View,Deluxe City View,1.890.198,"2,000,556","1,439,992",1.439.992,"1,412,467","1,439,992"
Nexus House An Son Da Lat,Standard Double with Balcony,"497,391","₫ 558,336","1,015,566","1,018,699","1,014,246","1,018,699"
Bach Place Dalat,Deluxe Twin - Breakfast,"1,133,951","₫ 1,026,249",SOLD OUT,"1,174,264",1.195.940,1.174.264
The Mist Boutique - Deluxe Mountain View,Deluxe Mountain View,"2,393,143","₫ 1,712,536","1,796,093","1,796,191",1.814.660,1.796.191
