hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
The Mist Boutique - Suite Mountain View,Suite Mountain View,"1,990,361","2,548,413","2,548,413","2,548,413","2,548,413","2,352,381"
The Mist Boutique - Signature Suite,Signature Suite,"2,352,977","2,574,956","3,012,699","3,012,699","3,012,699","2,780,953"
The Mist Boutique - Executive Suite,Executive Suite,"2,257,496","2,641,270","2,641,270","2,641,270",SOLD OUT,"2,438,095"
The Mist Boutique - Tripple Deluxe,Triple Deluxe,"1,710,759","1,710,759","1,847,619","2,001,588","1,847,619","1,847,619"
The Mist Boutique - Tripple Balcony,Triple Balcony,"1,843,033","1,843,033","1,990,476","2,156,349","1,990,476","1,990,476"
Mai Chau Ecolodge,Superior Twin Room with Garden View,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Avana Retreat,Mountain Suite,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
TOKI Ecolodge Cao Răm,"Basic Room, Mountain View",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,"2,502,018","2,502,018"
Mit Retreat,One Bedroom Deluxe Mountain View,"3,603,333",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Bakhan Village Resort,Bungalow - Garden View,"1,841,270","1,841,270","1,841,270","1,841,270","1,841,270","1,841,270"
Hotel de la Coupole - MGallery,Classic Room Twin,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Ville De Mont Mountain Resort,On the Rock 1-Bedroom Executive Villa,"6,854,268","8,995,108","8,995,108","8,995,108","8,995,108","8,995,108"
Silk Path Grand Sapa Resort & Spa,Classic Garden View,"2,068,783","2,522,046","2,063,492","2,063,492","1,984,127","2,425,044"
Sapa Jade Hill Resort & Spa,Deluxe Valley View Room,"1,771,852","1,862,646","1,826,825",SOLD OUT,"1,826,825","2,186,714"
KK Sapa Hotel,Superior Twin City View,"1,488,523","1,764,096","1,488,523","1,488,523","1,764,096","1,764,096"
Pao's Sapa Leisure Hotel,Deluxe Garden View,"1,944,444","1,944,444","1,944,444","1,944,444","1,944,444","1,805,556"
Topas Ecolodge,Deluxe Suite,"9,820,264","9,559,549","9,559,549","9,559,549","9,559,549","10,276,515"
Citadines Central Binh Duong,Studio Premier,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Fairfield by Marriott South Binh Duong,"Guest room, 2 Twin",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
HIIVE by fusion Binh Duong - VSIP 1,Superior Twin,"1,650,794","1,650,794","1,650,794","1,932,981","1,932,981","1,932,981"
Becamex Hotel New City,Twin One Bedroom Suite,"1,504,100","1,504,100","1,504,100","1,237,100","1,237,100","1,237,100"
Legacy Mekong,"Bungalow, 2 Twin, Garden View",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Sheraton Can Tho,"Guest room, 2 Twin",NA,SOLD OUT,SOLD OUT,SOLD OUT,NA,NA
Vedana Lagoon Wellness Resort & Spa - Villa bên hồ (Water Villa),Villa bên hồ (Water Villa),NA,NA,NA,NA,NA,NA
Vedana Lagoon Wellness Resort & Spa - Hillside Biệt thự Có hồ bơi (Hillside Pool Villa),Hillside Biệt thự Có hồ bơi (Hillside Pool Villa),SOLD OUT,NA,NA,NA,NA,SOLD OUT
Vedana Lagoon Wellness Resort & Spa - 2 Bedrooms Lagoon View Villa with Free Afternoon Cocktail,2 Bedrooms Lagoon View Villa with Free Afternoon Cocktail,NA,NA,NA,NA,NA,NA
Vedana Lagoon Wellness Resort & Spa - Villa cạnh đồi (Hillside Villa),Villa cạnh đồi (Hillside Villa),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Vedana Lagoon Wellness Resort & Spa - Biệt Thự Hồ Bơi 2 Phòng Ngủ Hướng Đầm Phá - Miễn Phí Cocktail Buổi Chiều (2 Bedrooms Lagoon View Pool Villa - Free afternoon cocktail),Biệt Thự Hồ Bơi 2 Phòng Ngủ Hướng Đầm Phá - Miễn Phí Cocktail Buổi Chiều (2 Bedrooms Lagoon View Pool Villa - Free afternoon cocktail),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Vedana Lagoon Wellness Resort & Spa - Biệt Thự Trên Mặt Nước Có Hồ Bơi - Cocktail Chiều Miễn Phí (Water Pool Villa - Free afternoon cocktail),Biệt Thự Trên Mặt Nước Có Hồ Bơi - Cocktail Chiều Miễn Phí (Water Pool Villa - Free afternoon cocktail),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Ancient Huế Garden Houses (Ancient Hue Garden Houses),Phòng Đôi Hướng Vườn (Double Room with Garden View),"3,968,254","3,968,254","3,968,254","3,968,254","3,968,254","3,968,254"
