hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
The Mist Boutique - Suite Mountain View,Suite Mountain View,"1,897,140",2.019.062,"2,174,118","2,218,484","2,155,299","2,194,960"
TOKI Ecolodge Cao Răm,"Basic Room, Mountain View",SOLD OUT,SOLD OUT,"2,236,575","2,243,842","2,232,966","2,236,717"
Mit Retreat,One Bedroom Deluxe Mountain View,"1,691,479","1,644,634",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
The Mist Boutique - Signature Suite,Signature Suite,"2,250,034",2.379.955,2.513.102,"₫ 2,593,544","2,490,835","2,543,323"
Bakhan Village Resort,Bungalow - Garden View,"1,294,180","1,271,511","1,650,753","1,677,759","1,632,916","1,706,298"
The Mist Boutique - Tripple Balcony,Triple Balcony,"1,600,248","1,703,424","₫ 1,684,234","₫ 1,684,234","1,818,718","1,862,210"
The Mist Boutique - Executive Suite,Executive Suite,1.967.433,"2,093,805","2,200,003","2,300,489","2,180,476","2,438,095"
Mai Chau Ecolodge,Superior Twin Room with Garden View,"2,116,402","2,116,402","2,116,402","2,116,402","2,116,402","2,116,402"
The Mist Boutique - Tripple Deluxe,Triple Deluxe,"1,483,066","1,578,842","₫ 1,551,823","₫ 1,551,823","1,685,842",1.847.619
Avana Retreat,Mountain Suite,"7,158,289","7,158,289","7,158,289","7,158,289","7,158,289","7,158,289"
Citadines Central Binh Duong,Studio Premier,"1,140,000","1,140,000",1.140.000,"1,140,000","1,140,000","1,140,000"
Sapa Jade Hill Resort & Spa,Deluxe Valley View Room,"₫ 1,567,852","1,529,622","1,508,677","1,472,310","1,521,905","1,489,947"
Ville De Mont Mountain Resort,On the Rock 1-Bedroom Executive Villa,"5,524,847",5.560.677,"5,419,043","5,298,905","5,885,974","5,813,115"
Hotel de la Coupole - MGallery,Classic Room Twin,"3,810,000",3.046.772₫,"3,630,000","3,630,000","3,630,000","3,630,000"
Fairfield by Marriott South Binh Duong,"Guest room, 2 Twin","1,780,000","1,780,000","1,780,000","1,780,000","1,780,000","1,780,000"
KK Sapa Hotel,Superior Twin City View,1.383.399₫,"₫ 1,383,399","1,221,383","1,180,704","1,959,763","1,194,156"
Silk Path Grand Sapa Resort & Spa,Classic Garden View,"₫ 2,096,399","1,859,702","1,886,795","1,818,432","1,984,127",2.096.399₫
HIIVE by fusion Binh Duong - VSIP 1,Superior Twin,"1,513,400","1,650,657","1,416,692","1,498,931","1,569,267",1.848.325
Topas Ecolodge,Deluxe Suite,7.851.986,"7,951,797","₫ 7,900,307","7,755,540","9,504,518","9,518,317"
Pao's Sapa Leisure Hotel,Deluxe Garden View,"1,632,439","1,631,987",1.650.458,"1,595,876","1,805,556","1,805,556"
Vedana Lagoon Wellness Resort & Spa - 2 Bedrooms Lagoon View Villa with Free Afternoon Cocktail,2 Bedrooms Lagoon View Villa with Free Afternoon Cocktail,4.996.285,4.996.285,6.221.610,4.965.418,4.965.418,4.965.418
Vedana Lagoon Wellness Resort & Spa - Biệt Thự Hồ Bơi 2 Phòng Ngủ Hướng Đầm Phá - Miễn Phí Cocktail Buổi Chiều (2 Bedrooms Lagoon View Pool Villa - Free afternoon cocktail),Biệt Thự Hồ Bơi 2 Phòng Ngủ Hướng Đầm Phá - Miễn Phí Cocktail Buổi Chiều (2 Bedrooms Lagoon View Pool Villa - Free afternoon cocktail),7.812.481,5.519.382,8.149.638,8.151.904,8.141.852,6.967.399
Sheraton Can Tho,"Guest room, 2 Twin","1,750,000","1,750,000","1,750,000",1.750.000,"1,750,000","1,750,000"
Vedana Lagoon Wellness Resort & Spa - Villa cạnh đồi (Hillside Villa),Villa cạnh đồi (Hillside Villa),4.416.301,NA,4.913.160,4.915.293,4.894.728,4.897.149
Vedana Lagoon Wellness Resort & Spa - Biệt Thự Trên Mặt Nước Có Hồ Bơi - Cocktail Chiều Miễn Phí (Water Pool Villa - Free afternoon cocktail),Biệt Thự Trên Mặt Nước Có Hồ Bơi - Cocktail Chiều Miễn Phí (Water Pool Villa - Free afternoon cocktail),6.046.351,6.099.908,6.783.820,6.829.932,6.789.705,6.789.705
Vedana Lagoon Wellness Resort & Spa - Hillside Biệt thự Có hồ bơi (Hillside Pool Villa),Hillside Biệt thự Có hồ bơi (Hillside Pool Villa),4.359.371,4.305.398,4.851.757,4.840.826,4.467.566,4.467.566
Ancient Huế Garden Houses (Ancient Hue Garden Houses),Phòng Đôi Hướng Vườn (Double Room with Garden View),3.211.631,3.373.698,2.891.304₫,3.350.859,3.268.268,3.321.058
Vedana Lagoon Wellness Resort & Spa - Villa bên hồ (Water Villa),Villa bên hồ (Water Villa),4.779.341,4.503.660,3.924.695,4.467.566,4.467.566,4.467.566
Legacy Mekong,"Bungalow, 2 Twin, Garden View","3,500,000","3,500,000",3.500.000,3.500.000,3.500.000,"3,500,000"
Becamex Hotel New City,Twin One Bedroom Suite,"1,512,416","1,515,737",1.507.871,"1,512,401","1,516,955","1,507,871"
