hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Bakhan Village Resort,Bungalow - Garden View,"1,297,704",1.295.495,1.179.757,1.197.443,1.647.685,"1,619,413"
The Mist Boutique - Signature Suite,Signature Suite,"2,694,106","3,146,548","3,134,774","3,132,564","3,638,873","3,750,849"
The Mist Boutique - Executive Suite,Executive Suite,"₫ 2,023,370",2.754.867,"2,744,419","2,741,334",3.187.755,"3,285,113"
The Mist Boutique - Tripple Balcony,Triple Balcony,"₫ 1,578,369","2,460,375","2,424,259","₫ 1,578,369","2,835,496","2,830,859"
TOKI Ecolodge Cao Răm,"Basic Room, Mountain View","2,192,110","2,635,074","2,693,745","2,191,561","2,201,762","2,237,419"
The Mist Boutique - Suite Mountain View,Suite Mountain View,"2,141,490","2,630,550",2.630.550,"2,630,550","3,077,744","3,077,744"
Mit Retreat,One Bedroom Deluxe Mountain View,"1,758,531","2,388,072","2,290,367","2,286,992",SOLD OUT,SOLD OUT
The Mist Boutique - Tripple Deluxe,Triple Deluxe,"₫ 1,551,792","2,300,675",2.300.675,"2,247,452","2,632,785","2,629,000"
Mai Chau Ecolodge,Superior Twin Room with Garden View,"2,243,386","2,243,386","2,243,386","2,116,402","2,116,402","2,116,402"
Avana Retreat,Mountain Suite,"7,158,289",7.158.289,7.158.289,"7,158,289","7,158,289","7,158,289"
Citadines Central Binh Duong,Studio Premier,"1,350,000","1,350,000","1,350,000",1.350.000,"1,215,000","1,215,000"
KK Sapa Hotel,Superior Twin City View,"₫ 1,453,831","₫ 1,453,831","₫ 1,453,831","₫ 1,453,831","1,726,519","1,345,225"
Topas Ecolodge,Deluxe Suite,"8,192,216","9,492,341","9,506,256","8,869,679",9.506.256,9.492.341
Pao's Sapa Leisure Hotel,Deluxe Garden View,"1,624,567","1,609,382","1,597,267",1.805.556,1.615.322,"1,805,556"
Hotel de la Coupole - MGallery,Classic Room Twin,"2,960,000","2,960,000",3.033.079₫,"₫ 3,033,079",2.960.000,"2,960,000"
Sapa Jade Hill Resort & Spa,Deluxe Valley View Room,1.602.530₫,"₫ 1,602,530","1,798,942","1,798,942",1.798.942,"1,544,374"
Ville De Mont Mountain Resort,On the Rock 1-Bedroom Executive Villa,"6,637,875",6.628.159,"6,034,817","₫ 5,803,462","6,636,709","6,615,412"
Fairfield by Marriott South Binh Duong,"Guest room, 2 Twin","1,680,000","1,780,000","1,780,000","1,780,000","1,780,000","1,780,000"
Silk Path Grand Sapa Resort & Spa,Classic Garden View,"2,023,810","2,554,536","6,312,031","2,063,492","1,984,127",2.046.653₫
HIIVE by fusion Binh Duong - VSIP 1,Superior Twin,"2,033,157","2,188,360","2,188,360",2.188.360,1.538.849,"2,033,157"
Becamex Hotel New City,Twin One Bedroom Suite,"2,182,006",2.491.336,"2,487,728","2,182,006","2,487,728","2,491,307"
Vedana Lagoon Wellness Resort & Spa - Hillside Biệt thự Có hồ bơi (Hillside Pool Villa),Hillside Biệt thự Có hồ bơi (Hillside Pool Villa),4.489.806,4.330.671,4.322.126,4.324.263,4.467.566,4.467.566
Sheraton Can Tho,"Guest room, 2 Twin","2,000,000","1,900,000","1,750,000","1,900,000","1,750,000",1.750.000
Vedana Lagoon Wellness Resort & Spa - 2 Bedrooms Lagoon View Villa with Free Afternoon Cocktail,2 Bedrooms Lagoon View Villa with Free Afternoon Cocktail,4.996.285,4.996.285,4.996.285,4.996.285,4.965.418,NA
Vedana Lagoon Wellness Resort & Spa - Biệt Thự Trên Mặt Nước Có Hồ Bơi - Cocktail Chiều Miễn Phí (Water Pool Villa - Free afternoon cocktail),Biệt Thự Trên Mặt Nước Có Hồ Bơi - Cocktail Chiều Miễn Phí (Water Pool Villa - Free afternoon cocktail),10.965.599,11.084.619,11.024.463,12.375.383,NA,12.312.398
Vedana Lagoon Wellness Resort & Spa - Biệt Thự Hồ Bơi 2 Phòng Ngủ Hướng Đầm Phá - Miễn Phí Cocktail Buổi Chiều (2 Bedrooms Lagoon View Pool Villa - Free afternoon cocktail),Biệt Thự Hồ Bơi 2 Phòng Ngủ Hướng Đầm Phá - Miễn Phí Cocktail Buổi Chiều (2 Bedrooms Lagoon View Pool Villa - Free afternoon cocktail),6.618.157,6.613.842,6.613.842,NA,NA,NA
Legacy Mekong,"Bungalow, 2 Twin, Garden View","4,300,000","4,300,000","4,300,000","4,300,000","4,300,000","4,300,000"
Vedana Lagoon Wellness Resort & Spa - Villa cạnh đồi (Hillside Villa),Villa cạnh đồi (Hillside Villa),4.772.877,4.468.155,4.657.312,4.470.410,4.967.764,NA
Ancient Huế Garden Houses (Ancient Hue Garden Houses),Phòng Đôi Hướng Vườn (Double Room with Garden View),2.954.006₫,3.865.474,2.954.006₫,3.865.474,3.879.649,3.865.159
Vedana Lagoon Wellness Resort & Spa - Villa bên hồ (Water Villa),Villa bên hồ (Water Villa),NA,4.467.566,4.427.768,4.473.515,NA,4.467.566
