hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
The Mist Boutique - Tripple Balcony,Triple Balcony,"₫ 1,658,985",2.033.265,"1,692,752",1.658.985₫,"1,849,949","₫ 1,658,985"
The Mist Boutique - Signature Suite,Signature Suite,2.139.869,"₫ 3,350,672","2,320,324","2,199,698",2.410.479,"2,404,626"
Bakhan Village Resort,Bungalow - Garden View,"1,128,701","1,301,399","1,246,660","1,231,998","1,246,660","1,247,896"
TOKI Ecolodge Cao Răm,"Basic Room, Mountain View",SOLD OUT,SOLD OUT,"2,701,041",SOLD OUT,2.701.041,"2,701,041"
The Mist Boutique - Suite Mountain View,Suite Mountain View,"1,805,093","2,253,390","2,006,429","1,947,989",2.178.131,"2,170,848"
Mit Retreat,One Bedroom Deluxe Mountain View,"440,639",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
The Mist Boutique - Executive Suite,Executive Suite,"₫ 2,071,811","₫ 2,071,811",2.195.710,"2,196,614","2,196,614",2.195.684
Mai Chau Ecolodge,Superior Twin Room with Garden View,SOLD OUT,SOLD OUT,"2,243,386","2,243,386","2,243,386",2.243.386
The Mist Boutique - Tripple Deluxe,Triple Deluxe,"2,269,864",2.313.681,"₫ 1,457,510",1.697.371,"1,699,052","1,698,073"
Avana Retreat,Mountain Suite,"8,313,839",SOLD OUT,"7,158,289","7,158,289","7,158,289","7,158,289"
Fairfield by Marriott South Binh Duong,"Guest room, 2 Twin","1,500,000","1,500,000","1,700,000","1,700,000",1.700.000,"1,700,000"
Ville De Mont Mountain Resort,On the Rock 1-Bedroom Executive Villa,"13,008,641","12,861,765","7,650,836","7,551,604","7,551,691","8,009,107"
Sapa Jade Hill Resort & Spa,Deluxe Valley View Room,"₫ 1,617,725","₫ 1,617,725","1,766,700","1,724,701","1,723,910","1,767,492"
Hotel de la Coupole - MGallery,Classic Room Twin,3.190.000,"₫ 3,143,490","3,060,000","₫ 3,143,490",3.143.490₫,"₫ 3,143,490"
Silk Path Grand Sapa Resort & Spa,Classic Garden View,"₫ 2,036,696","6,464,535","6,439,889",6.207.730,"2,561,217","2,311,747"
Pao's Sapa Leisure Hotel,Deluxe Garden View,1.860.646,"₫ 1,721,096","1,579,211","1,579,211","1,805,556","₫ 1,721,096"
Becamex Hotel New City,Twin One Bedroom Suite,"1,464,492",1.449.436,"1,464,424","1,494,400","1,494,468","1,509,388"
Citadines Central Binh Duong,Studio Premier,"1,650,000",1.350.000,"1,350,000","1,350,000",1.350.000,"1,350,000"
KK Sapa Hotel,Superior Twin City View,"₫ 1,475,726","2,726,989",1.475.726₫,1.408.684,"1,425,328","1,318,656"
Legacy Mekong,"Bungalow, 2 Twin, Garden View","4,300,000","4,900,000","4,500,000","4,500,000","₫ 3,995,040","4,500,000"
Vedana Lagoon Wellness Resort & Spa - Hillside Biệt thự Có hồ bơi (Hillside Pool Villa),Hillside Biệt thự Có hồ bơi (Hillside Pool Villa),5.553.065,5.902.008,3.990.274,4.434.519,4.434.519,4.434.519
HIIVE by fusion Binh Duong - VSIP 1,Superior Twin,"1,778,515","1,423,759","1,542,855","1,540,462","1,540,725","1,541,927"
Topas Ecolodge,Deluxe Suite,"8,699,100","₫ 8,248,178","7,533,627","7,569,833","9,409,736","8,082,388"
Sheraton Can Tho,"Guest room, 2 Twin","1,800,000","1,800,000","₫ 1,691,686",1.650.000,"1,650,000","1,650,000"
Vedana Lagoon Wellness Resort & Spa - Villa bên hồ (Water Villa),Villa bên hồ (Water Villa),4.858.932,5.261.878,4.608.479,4.646.592,4.610.633,4.646.592
Vedana Lagoon Wellness Resort & Spa - 2 Bedrooms Lagoon View Villa with Free Afternoon Cocktail,2 Bedrooms Lagoon View Villa with Free Afternoon Cocktail,5.560.254,7.272.603,3.995.439,4.440.260,4.440.260,4.440.260
Vedana Lagoon Wellness Resort & Spa - Biệt Thự Hồ Bơi 2 Phòng Ngủ Hướng Đầm Phá - Miễn Phí Cocktail Buổi Chiều (2 Bedrooms Lagoon View Pool Villa - Free afternoon cocktail),Biệt Thự Hồ Bơi 2 Phòng Ngủ Hướng Đầm Phá - Miễn Phí Cocktail Buổi Chiều (2 Bedrooms Lagoon View Pool Villa - Free afternoon cocktail),NA,NA,NA,NA,NA,NA
Ancient Huế Garden Houses (Ancient Hue Garden Houses),Phòng Đôi Hướng Vườn (Double Room with Garden View),3.355.948,3.000.395₫,3.000.395₫,3.309.589,3.275.555,3.296.941
Vedana Lagoon Wellness Resort & Spa - Villa cạnh đồi (Hillside Villa),Villa cạnh đồi (Hillside Villa),5.604.521,7.385.861,5.540.830,5.772.496,NA,NA
Vedana Lagoon Wellness Resort & Spa - Biệt Thự Trên Mặt Nước Có Hồ Bơi - Cocktail Chiều Miễn Phí (Water Pool Villa - Free afternoon cocktail),Biệt Thự Trên Mặt Nước Có Hồ Bơi - Cocktail Chiều Miễn Phí (Water Pool Villa - Free afternoon cocktail),8.084.802,NA,11.012.378,7.939.726,NA,NA
