hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
A25,Superior 2 giường đơn (Superior Twins),"945,767","945,767","1,024,581","1,024,581","945,767","1,024,581"
Alagon City Hotel & Spa,Superior Twin Internal Window,"1,659,240","1,659,240","1,804,908","1,813,095","1,659,240","1,284,458"
Altara Suites,Peace Suites 1 Phòng Ngủ (Peace Suites One Bedroom),"2,259,524","2,607,143","2,607,143","2,607,143","2,428,571","2,428,571"
Bel Marina Hoi An Resort,Phòng Loại Sang Thủ Tướng Hướng Vườn (Premier Deluxe Garden View Room),"2,448,149","2,448,149","3,076,190","3,346,032","2,448,149","2,448,149"
Bến Thành Boutique Hotel,Phòng Boutique (Boutique Room),"1,289,683","1,289,683","1,432,981","1,472,222","1,388,889","1,388,889"
Central - Deluxe Có ban công Hướng phố (Deluxe Balcony City View) - 25,Deluxe Có ban công Hướng phố (Deluxe Balcony City View),"1,740,212","1,845,679","1,866,314","1,866,314","1,866,314","1,866,314"
Central - Phòng Deluxe 2 giường có cửa sổ (Deluxe Twin Room With Window) - 25,Phòng Deluxe 2 giường có cửa sổ (Deluxe Twin Room With Window),"1,582,011","1,265,608","1,311,464","1,311,464","1,311,464","1,311,464"
Central - Phòng Deluxe Có Giường Cỡ King Và Cửa Sổ (Deluxe King Room with Window) - 25,Phòng Deluxe Có Giường Cỡ King Và Cửa Sổ (Deluxe King Room with Window),"1,265,608","1,687,478","1,311,464","1,311,464","1,311,464","1,311,464"
Central - Phòng Gia Đình - 2 Giường (Family Room -- 2 Bed) - 50,Phòng Gia Đình - 2 Giường (Family Room -- 2 Bed),"2,947,186","2,947,186","2,874,333","2,874,333","2,774,250","2,774,250"
Central - Phòng Premier Có Bồn Tắm (Premier with Bathtub) - 40,Phòng Premier Có Bồn Tắm (Premier with Bathtub),"2,373,016","2,373,016","2,471,605","2,471,605","2,471,605","2,471,605"
Central - Phòng Premier Hướng phố (Premier City View Room) - 30,Phòng Premier Hướng phố (Premier City View Room),"1,951,146","1,951,146","2,068,078","2,068,078","2,068,078","2,068,078"
Central - Phòng Suite Lớn Hướng Thành Phố (Grand Suite - City View) - 105,Phòng Suite Lớn Hướng Thành Phố (Grand Suite - City View),SOLD OUT,"3,984,832","3,581,305","3,581,305","3,581,305","3,581,305"
Central - Phòng Superior (Superior Room) - 15,Phòng Superior (Superior Room),"1,054,674","819,769","819,769","1,008,818","1,008,818","819,769"
