hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
A25,Superior 2 giường đơn (Superior Twins),"1,296,726","842,540","857,877","842,953","843,335","1,141,863"
Alagon City Hotel & Spa,Superior Twin Internal Window,"1,281,999","1,100,592","1,279,923","1,325,904","1,278,231","1,580,036"
Altara Suites,Peace Suites 1 Phòng Ngủ (Peace Suites One Bedroom),"1,958,804","2,047,580","1,901,615","1,918,087","1,737,670","1,948,546"
Bel Marina Hoi An Resort,Phòng Loại Sang Thủ Tướng Hướng Vườn (Premier Deluxe Garden View Room),"2,802,800","2,237,965","2,237,965","2,237,965","2,101,228","2,145,099"
Bến Thành Boutique Hotel,Phòng Boutique (Boutique Room),"917,891","1,234,568","1,134,921","1,031,746","1,031,746","1,269,841"
Central - Deluxe Có ban công Hướng phố (Deluxe Balcony City View) - 25,Deluxe Có ban công Hướng phố (Deluxe Balcony City View),"2,222,886","1,084,293","1,114,944","1,105,350","1,104,415","1,094,821"
Central - Phòng Deluxe 2 giường có cửa sổ (Deluxe Twin Room With Window) - 25,Phòng Deluxe 2 giường có cửa sổ (Deluxe Twin Room With Window),"2,444,092","1,365,993","1,034,039","1,034,039","1,297,972","1,034,039"
Central - Phòng Deluxe Có Giường Cỡ King Và Cửa Sổ (Deluxe King Room with Window) - 25,Phòng Deluxe Có Giường Cỡ King Và Cửa Sổ (Deluxe King Room with Window),"2,350,088","1,297,972","1,297,972","1,034,039","1,128,042","1,128,042"
Central - Phòng Gia Đình - 2 Giường (Family Room -- 2 Bed) - 50,Phòng Gia Đình - 2 Giường (Family Room -- 2 Bed),"2,311,961","2,311,961","2,311,961","2,311,961","2,311,961","2,311,961"
Central - Phòng Premier Có Bồn Tắm (Premier with Bathtub) - 40,Phòng Premier Có Bồn Tắm (Premier with Bathtub),"3,196,120","1,598,060","1,598,060","1,598,060","1,598,060","1,598,060"
Central - Phòng Premier Hướng phố (Premier City View Room) - 30,Phòng Premier Hướng phố (Premier City View Room),"3,149,118","1,504,056","1,504,056","1,504,056","1,504,056","1,504,056"
Central - Phòng Suite Lớn Hướng Thành Phố (Grand Suite - City View) - 105,Phòng Suite Lớn Hướng Thành Phố (Grand Suite - City View),"4,465,168","2,807,086","2,914,109","2,914,109","2,807,086","2,807,086"
Central - Phòng Superior (Superior Room) - 15,Phòng Superior (Superior Room),"917,777","940,035","940,035","917,777","917,777","917,777"
Central - Suite Nhỏ Hướng Thành Phố - Giường Lớn (Junior Suite City View - King Bed) - 45,Suite Nhỏ Hướng Thành Phố - Giường Lớn (Junior Suite City View - King Bed),"3,243,122","1,786,067","1,786,067","1,786,067","1,786,067","1,786,067"
"Colline - 2 phòng ngủ (Premier Studio Condotel, 2 Bedrooms) - 86","2 phòng ngủ (Premier Studio Condotel, 2 Bedrooms)","5,973,545","5,074,074","4,482,099","5,074,074","4,820,370","4,820,370"
"Colline - 3 phòng ngủ (Grand Studio Condotel, 3 Bedrooms) - 166","3 phòng ngủ (Grand Studio Condotel, 3 Bedrooms)","5,973,545","6,914,556","6,914,556","6,914,556","7,534,656","7,534,656"
Colline - Căn hộ áp mái dành cho gia đình (Family Penthouse) - 90,Căn hộ áp mái dành cho gia đình (Family Penthouse),"5,814,815","5,814,815","5,136,420","5,814,815","4,601,724","5,524,074"
Colline - Colline Suite - 120,Colline Suite,"12,044,444","10,464,198","9,156,173","10,464,198","10,090,476","10,090,476"
"Colline - Condotel Studio Ấm Cúng, 2 Phòng Ngủ (Cozy Studio Condotel, 2 Bedrooms) - 76","Condotel Studio Ấm Cúng, 2 Phòng Ngủ (Cozy Studio Condotel, 2 Bedrooms)","5,973,545","4,862,434","4,295,150","4,862,434","4,619,312","4,619,312"
Colline - Phòng Gia Đình Loại Sang (Deluxe Family) - 42,Phòng Gia Đình Loại Sang (Deluxe Family),"5,232,804","4,174,603","3,687,566","4,174,603","3,965,873","3,965,873"
Colline - Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room) - 25,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),"1,800,731","2,019,753","1,767,284","2,019,753","1,947,619","1,947,619"
Colline - Phòng Loại Sang Giường Đôi (Deluxe Double Room) - 25,Phòng Loại Sang Giường Đôi (Deluxe Double Room),"1,734,570","2,019,753","1,767,284","2,019,753","1,947,619","1,947,619"
Colline - Phòng Premier Deluxe giường đôi (Premier Deluxe Double) - 29,Phòng Premier Deluxe giường đôi (Premier Deluxe Double),"2,760,494","2,266,667","1,983,333","2,266,667","2,185,714","2,185,714"
Colline - Phòng Studio (Studio Room) - 35,Phòng Studio (Studio Room),"3,007,407","2,464,198","2,156,173","2,464,198","2,376,190","2,376,190"
Colline - Phòng Superior Giường Đôi - Không có Cửa sổ (Superior Double Room - No Window) - 22,Phòng Superior Giường Đôi - Không có Cửa sổ (Superior Double Room - No Window),"1,544,354","1,723,457","1,508,025","1,723,457","1,661,905","1,661,905"
Colline - Premier Deluxe 2 giường (Premier Deluxe Twin) - 29,Premier Deluxe 2 giường (Premier Deluxe Twin),"2,760,494","2,266,667","1,983,333","2,266,667","2,185,714","2,185,714"
Colline - Suite đặc biệt (Signature Suite) - 55,Suite đặc biệt (Signature Suite),"3,962,523","4,650,794","4,108,201","4,650,794","4,418,254","4,418,254"
