hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
A25,Superior 2 giường đơn (Superior Twins),"868,943","904,607","878,788","887,886","886,354","1,476,500"
Alagon City Hotel & Spa,Superior Twin Internal Window,"1,428,731","1,269,956","1,659,603","1,522,912","1,458,346","1,457,590"
Altara Suites,Peace Suites 1 Phòng Ngủ (Peace Suites One Bedroom),"1,993,421","1,993,421","2,406,004","2,324,372","2,399,089","2,294,903"
Bel Marina Hoi An Resort,Phòng Loại Sang Thủ Tướng Hướng Vườn (Premier Deluxe Garden View Room),"2,409,868","2,409,868","2,409,868","2,409,868","2,409,868","2,620,958"
Bến Thành Boutique Hotel,Phòng Boutique (Boutique Room),"910,053","910,053","1,004,850","921,823","932,540","1,044,444"
Central - Deluxe Có ban công Hướng phố (Deluxe Balcony City View) - 25,Deluxe Có ban công Hướng phố (Deluxe Balcony City View),"1,706,072","1,889,178","1,772,532","1,791,512","1,755,642","2,957,517"
Central - Phòng Deluxe 2 giường có cửa sổ (Deluxe Twin Room With Window) - 25,Phòng Deluxe 2 giường có cửa sổ (Deluxe Twin Room With Window),"1,265,608","1,371,076","1,311,464","1,311,464","1,311,464","2,425,750"
Central - Phòng Deluxe Có Giường Cỡ King Và Cửa Sổ (Deluxe King Room with Window) - 25,Phòng Deluxe Có Giường Cỡ King Và Cửa Sổ (Deluxe King Room with Window),"1,792,945","1,582,011","1,311,464","1,311,464","1,311,464","2,531,217"
Central - Phòng Gia Đình - 2 Giường (Family Room -- 2 Bed) - 50,Phòng Gia Đình - 2 Giường (Family Room -- 2 Bed),"3,092,763","3,092,763","3,092,763","2,774,250","2,774,250","3,092,763"
Central - Phòng Premier Có Bồn Tắm (Premier with Bathtub) - 40,Phòng Premier Có Bồn Tắm (Premier with Bathtub),"2,373,016","2,583,951","2,471,605","2,471,605","2,471,605","3,638,624"
Central - Phòng Premier Hướng phố (Premier City View Room) - 30,Phòng Premier Hướng phố (Premier City View Room),"2,056,614","2,162,081","2,068,078","2,068,078","2,068,078","3,216,755"
Central - Phòng Suite Lớn Hướng Thành Phố (Grand Suite - City View) - 105,Phòng Suite Lớn Hướng Thành Phố (Grand Suite - City View),"4,165,961","3,744,092","3,581,305","3,581,305","3,581,305","4,798,765"
Central - Phòng Superior (Superior Room) - 15,Phòng Superior (Superior Room),"1,054,674","815,570","815,570","815,570","815,570","2,109,347"
Central - Suite Nhỏ Hướng Thành Phố - Giường Lớn (Junior Suite City View - King Bed) - 45,Suite Nhỏ Hướng Thành Phố - Giường Lớn (Junior Suite City View - King Bed),"2,953,086","3,164,021","3,026,455","3,026,455","3,026,455","4,218,695"
