hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
REY Hotel Hanoi,Standard Twin Room,"VND 2,646,699",NA,"VND 2,457,649","VND 2,174,074","VND 2,181,945","VND 2,181,945"
Muong Thanh Hanoi Centre Hotel,Superior King Room,"VND 2,347,155","VND 2,347,155","VND 2,347,155","VND 2,347,155","VND 2,347,155","VND 2,347,155"
Silk Path Boutique Hanoi,Superior Room,"VND 4,129,884","VND 3,228,512","VND 3,228,512","VND 3,607,715","VND 3,227,955","VND 3,227,955"
La Siesta Premium Hang Be,Superior Room No Window,"VND 3,272,445","VND 6,135,833","VND 3,067,917","VND 3,067,917","VND 3,067,917","VND 2,863,389"
Bespoke Trendy Hotel Hanoi (Formerly Hanoi La Siesta Hotel Trendy),Cozy Deluxe Room,"VND 3,767,989","VND 2,401,499","VND 1,751,093","VND 1,751,093","VND 1,751,093","VND 1,751,093"
La Passion Premium Cau Go,Grand Double Room,"VND 7,821,562",NA,"VND 7,626,141","VND 7,626,141","VND 7,626,141","VND 3,419,274"
Minasi HanoiOi Hotel,Premier Double Bed Room,"VND 9,038,797","VND 9,038,797","VND 7,133,321","VND 7,133,321","VND 7,133,321","VND 7,133,321"
Nesta Hotel Hanoi,Superior Twin Room Non Smoking,"VND 1,969,647","VND 2,039,273","VND 1,923,842","VND 1,923,842","VND 1,923,842","VND 1,923,842"
Halais Hotel,Superior Room,"VND 3,026,148","VND 3,477,812","VND 3,477,812","VND 3,477,812","VND 3,477,812","VND 3,477,812"
Mercure Hanoi La Gare Hotel,Classic Double Bed Room With City View,"VND 2,800,000","VND 1,920,000","VND 1,760,000","VND 1,840,000","VND 1,760,000","VND 1,760,000"
Hotel du Lac Hanoi,Deluxe Twin Internal Window,"VND 2,584,459","VND 2,699,324","VND 1,665,541","VND 1,608,108","VND 1,837,837","VND 1,722,973"
Movenpick Hotel Hanoi Centre,Classic King Room,"VND 4,950,000","VND 3,250,000","VND 3,600,000","VND 3,250,000","VND 3,250,000","VND 3,350,000"
The Oriental Jade Hotel,Oriental Pearl Twin,"VND 13,490,247","VND 17,246,005","VND 13,288,617","VND 13,288,617","VND 3,559,444","VND 3,559,444"
Ha Noi Hotel (Kim Ma),Deluxe Room,"VND 2,308,310","VND 1,886,783","VND 1,914,700","VND 1,914,700","VND 1,914,700","VND 3,205,176"
Aira Boutique Hanoi Hotel & Spa,Deluxe Room,"VND 6,025,191","VND 2,959,321","VND 2,026,896","VND 2,023,208","VND 2,044,014","VND 2,044,014"
Hanoi le Jardin Hotel & Spa,Cozy Le Jardin Classic Room,"VND 4,483,974","VND 5,693,029","VND 4,241,418","VND 4,241,418","VND 4,241,418","VND 4,241,418"
Melia Hanoi,Phòng Deluxe,"VND 8,113,024",NA,NA,NA,NA,NA
Hotel du Parc Hanoi,Deluxe King Room,"VND 3,858,063","VND 3,170,292","VND 3,935,534","VND 3,949,574","VND 3,401,022","VND 3,401,022"
Grand Vista Hanoi (Kim Ma),Deluxe Twin Room,"VND 2,029,932","VND 1,977,778","VND 2,004,609","VND 2,004,609","VND 2,049,823","VND 2,052,217"
L'Signature Hotel & Spa,Superior Double No Window,"VND 4,450,114","VND 5,819,380","VND 2,224,423","VND 2,224,423","VND 2,409,835","VND 2,224,423"
