hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Halais Hotel,Superior Room,"VND 1,070,809","VND 1,070,809","VND 1,235,295","VND 1,070,809","VND 1,070,809","VND 1,070,809"
Minasi HanoiOi Hotel,Premier Double Bed Room,"VND 1,991,213","VND 1,991,213","VND 2,164,363","VND 2,164,363","VND 2,164,363","VND 2,164,363"
Muong Thanh Hanoi Centre Hotel,Superior King Room,"VND 1,366,667","VND 1,366,667","VND 1,297,608","VND 1,297,608","VND 1,366,667","VND 1,297,608"
Mercure Hanoi La Gare Hotel,Classic Double Bed Room With City View,"VND 1,769,040","VND 1,905,120","VND 1,723,680","VND 1,723,680","VND 1,723,680","VND 1,723,680"
REY Hotel Hanoi,Standard Twin Room,"VND 2,500,000","VND 2,300,000","VND 2,300,000","VND 2,300,000","VND 2,500,000","VND 2,300,000"
La Passion Premium Cau Go,Grand Double Room,"VND 3,643,129","VND 3,643,129","VND 3,643,129","VND 8,537,136","VND 8,775,000","VND 8,775,000"
Bespoke Trendy Hotel Hanoi (Formerly Hanoi La Siesta Hotel Trendy),Cozy Deluxe Room,"VND 1,504,937","VND 1,368,124","VND 1,824,166","VND 4,500,000","VND 1,544,477","VND 1,643,359"
Nesta Hotel Hanoi,Superior Twin Room Non Smoking,"VND 1,200,711","VND 1,200,711","VND 1,529,412","VND 1,363,688","VND 1,230,645","VND 1,263,906"
Silk Path Boutique Hanoi,Superior Room,"VND 1,420,341","VND 1,420,341","VND 1,420,341","VND 1,503,890","VND 1,503,890","VND 1,503,890"
La Siesta Premium Hang Be,Superior Room No Window,"VND 2,439,360","VND 1,905,750","VND 2,286,900","VND 4,192,650","VND 3,468,465","VND 3,201,660"
Hanoi le Jardin Hotel & Spa,Cozy Le Jardin Classic Room,"VND 1,646,500","VND 1,554,001","VND 1,524,789","VND 1,554,001","VND 1,646,500","VND 1,646,500"
Hotel du Lac Hanoi,Deluxe Twin Internal Window,"VND 2,197,271","VND 2,107,999","VND 2,175,999","VND 2,175,999","VND 2,175,999","VND 6,400,000"
L'Signature Hotel & Spa,Superior Double No Window,"VND 2,520,000","VND 3,024,000","VND 2,666,050","VND 3,224,000","VND 3,224,000","VND 3,224,000"
Aira Boutique Hanoi Hotel & Spa,Deluxe Room,"VND 2,319,219","VND 2,318,430","VND 2,320,271","VND 5,650,171","VND 2,526,424","VND 2,320,271"
Melia Hanoi,Phòng Deluxe,"VND 4,383,376","VND 11,032,593","VND 4,383,376","VND 7,335,516","VND 3,965,812","VND 3,965,812"
Movenpick Hotel Hanoi Centre,Classic King Room,"VND 3,447,360","VND 3,719,520","VND 3,628,800","VND 3,719,520","VND 3,719,520","VND 3,719,520"
Hotel du Parc Hanoi,Deluxe King Room,"VND 2,707,094","VND 3,691,170","VND 2,707,094","VND 2,707,094","VND 2,415,827","VND 2,415,827"
The Oriental Jade Hotel,Oriental Pearl Twin,"VND 5,101,236","VND 5,282,671","VND 5,089,402","VND 12,884,565","VND 5,088,816","VND 5,088,816"
Ha Noi Hotel (Kim Ma),Deluxe Room,"VND 1,977,600","VND 1,977,600","VND 1,977,600","VND 2,008,500","VND 2,008,500","VND 2,008,500"
Grand Vista Hanoi (Kim Ma),Deluxe Twin Room,"VND 2,234,628","VND 2,234,628","VND 2,234,628","VND 2,234,628","VND 2,234,628","VND 2,234,628"
