hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Minasi HanoiOi Hotel,Premier Double Bed Room,"VND 7,107,983","VND 7,107,983","VND 7,107,983","VND 7,107,983","VND 7,726,068","VND 7,726,068"
Halais Hotel,Superior Room,"VND 2,768,147","VND 2,768,147","VND 2,768,147","VND 2,768,147","VND 2,768,147","VND 2,949,665"
Bespoke Trendy Hotel Hanoi (Formerly Hanoi La Siesta Hotel Trendy),Cozy Deluxe Room,"VND 1,239,919","VND 1,388,708","VND 1,393,455","VND 1,492,986","VND 1,492,986","VND 1,805,731"
Nesta Hotel Hanoi,Superior Twin Room Non Smoking,"VND 1,207,960","VND 1,844,488","VND 1,209,801","VND 1,209,801","VND 1,211,527","VND 1,211,028"
Silk Path Boutique Hanoi,Superior Room,"VND 3,228,378","VND 3,418,283","VND 1,537,691","VND 1,537,691","VND 1,537,691","VND 1,537,691"
Mercure Hanoi La Gare Hotel,Classic Double Bed Room With City View,"VND 1,640,000","VND 1,640,000","VND 1,640,000","VND 1,640,000","VND 1,640,000","VND 1,640,000"
Aira Boutique Hanoi Hotel & Spa,Deluxe Room,"VND 1,555,633","VND 1,999,234","VND 2,000,814","VND 2,357,275","VND 2,177,465","VND 2,355,959"
REY Hotel Hanoi,Standard Twin Room,"VND 2,351,852","VND 2,351,852","VND 2,163,704","VND 2,163,704","VND 2,172,222","VND 2,172,222"
L'Signature Hotel & Spa,Superior Double No Window,"VND 2,516,551","VND 2,266,448","VND 2,618,756","VND 2,431,789","VND 2,299,620","VND 2,653,711"
Muong Thanh Hanoi Centre Hotel,Superior King Room,"VND 1,171,158","VND 1,171,158","VND 1,171,158","VND 1,171,158","VND 1,171,158","VND 1,171,158"
Melia Hanoi,Phòng Deluxe,NA,NA,SOLD OUT,SOLD OUT,NA,NA
Hotel du Lac Hanoi,Deluxe Twin Internal Window,"VND 1,462,148","VND 1,789,999","VND 1,845,937","VND 1,789,999","VND 1,789,999","VND 1,837,837"
Hanoi le Jardin Hotel & Spa,Cozy Le Jardin Classic Room,"VND 1,692,200","VND 1,508,136","VND 1,692,200","VND 1,415,238","VND 1,586,433","VND 1,412,368"
La Passion Premium Cau Go,Grand Double Room,"VND 7,623,246","VND 7,623,246","VND 7,623,246","VND 7,623,246","VND 7,623,246","VND 8,549,149"
La Siesta Premium Hang Be,Superior Room No Window,"VND 3,149,728","VND 2,699,767","VND 2,699,767","VND 2,699,767","VND 3,599,689","VND 4,499,611"
Movenpick Hotel Hanoi Centre,Classic King Room,"VND 3,402,000","VND 3,447,360","VND 3,311,280","VND 3,447,360","VND 3,447,360","VND 3,447,360"
Grand Vista Hanoi (Kim Ma),Deluxe Twin Room,"VND 4,144,407","VND 4,144,407","VND 4,144,407","VND 4,144,407","VND 4,144,407","VND 4,144,407"
Ha Noi Hotel (Kim Ma),Deluxe Room,"VND 1,934,759","VND 1,934,759","VND 1,934,759","VND 1,934,759","VND 1,934,759","VND 1,962,981"
Hotel du Parc Hanoi,Deluxe King Room,"VND 3,252,898","VND 3,252,898","VND 3,252,898","VND 3,252,898","VND 3,252,898","VND 3,252,898"
The Oriental Jade Hotel,Oriental Pearl Twin,"VND 11,289,800","VND 12,278,091","VND 12,300,962","VND 12,300,962","VND 12,300,962","VND 12,300,962"
