hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
REY Hotel Hanoi,Standard Twin Room,NA,NA,NA,NA,NA,NA
La Siesta Premium Hang Be,Superior Room No Window,"VND 3,096,698","VND 2,852,222","VND 4,074,603","VND 3,259,683","VND 4,889,524","VND 3,667,143"
Muong Thanh Hanoi Centre Hotel,Superior King Room,"VND 2,347,155",NA,"VND 2,347,155","VND 2,347,155","VND 2,347,155","VND 2,347,155"
Minasi HanoiOi Hotel,Premier Double Bed Room,"VND 9,479,072","VND 8,208,205","VND 8,208,205","VND 8,208,205","VND 7,133,321","VND 7,133,321"
Bespoke Trendy Hotel Hanoi (Formerly Hanoi La Siesta Hotel Trendy),Cozy Deluxe Room,"VND 2,792,118","VND 4,188,177","VND 1,930,051","VND 1,930,051","VND 2,144,971","VND 1,876,793"
Nesta Hotel Hanoi,Superior Twin Room Non Smoking,"VND 1,384,408","VND 1,384,408","VND 1,384,408","VND 1,384,408","VND 1,923,095","VND 1,927,631"
Mercure Hanoi La Gare Hotel,Classic Double Bed Room With City View,"VND 2,250,000","VND 2,500,000","VND 2,070,000","VND 1,920,000","VND 1,800,000","VND 1,800,000"
Silk Path Boutique Hanoi,Superior Room,"VND 4,129,886","VND 4,129,886","VND 4,129,886","VND 3,845,066","VND 3,228,512","VND 3,227,957"
La Passion Premium Cau Go,Grand Double Room,NA,"VND 7,822,156","VND 7,822,156","VND 4,938,271","VND 7,626,721","VND 7,626,721"
Halais Hotel,Superior Room,"VND 3,477,812","VND 3,477,812","VND 3,206,814","VND 3,658,477","VND 3,658,477","VND 3,658,477"
The Oriental Jade Hotel,Oriental Pearl Twin,"VND 17,063,486","VND 18,517,555","VND 17,295,030","VND 17,295,030","VND 12,912,325","VND 12,939,784"
Hanoi le Jardin Hotel & Spa,Cozy Le Jardin Classic Room,"VND 5,210,388","VND 4,238,798","VND 4,972,253","VND 5,696,183","VND 4,243,710","VND 4,243,710"
Hotel du Parc Hanoi,Deluxe King Room,"VND 2,948,651","VND 4,040,891","VND 3,822,465","VND 3,288,227","VND 3,397,834","VND 3,397,834"
Ha Noi Hotel (Kim Ma),Deluxe Room,"VND 3,156,072","VND 3,202,486","VND 3,202,486","VND 3,202,486","VND 3,202,486","VND 3,202,486"
Melia Hanoi,Phòng Deluxe,NA,NA,NA,NA,NA,NA
L'Signature Hotel & Spa,Superior Double No Window,"VND 4,095,238","VND 2,917,834","VND 2,871,741","VND 2,823,014","VND 2,534,076","VND 2,534,076"
Grand Vista Hanoi (Kim Ma),Deluxe Twin Room,"VND 2,141,949","VND 2,141,949","VND 2,141,949","VND 2,119,881","VND 2,007,926","VND 2,141,949"
Aira Boutique Hanoi Hotel & Spa,Deluxe Room,"VND 5,313,948","VND 5,313,434","VND 2,344,434","VND 2,343,296","VND 2,044,588","VND 2,027,730"
Movenpick Hotel Hanoi Centre,Classic King Room,"VND 4,900,000","VND 4,650,000","VND 4,100,000","VND 3,100,000","VND 3,900,000","VND 3,500,000"
Hotel du Lac Hanoi,Deluxe Twin Internal Window,"VND 3,484,229","VND 3,291,000","VND 3,364,271","VND 3,348,604","VND 3,497,683","VND 2,083,788"
