hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Sofitel Legend,Cánh Opera - Phòng Premium 2 Giường Đơn,"VND 11,043,555","VND 9,401,946","VND 9,401,946","VND 9,401,946","VND 9,401,946","VND 9,401,946"
Capella Hanoi,Phòng Đôi Thương Gia,"VND 16,431,660","VND 16,431,660","VND 13,966,911","VND 12,569,256","VND 11,829,888","VND 16,431,660"
Hotel de l'Opera - MGallery Hanoi,"PHÒNG CAO CẤP, 2 Giường đơn","VND 5,868,450","VND 6,889,050","VND 4,949,910","VND 4,949,910","VND 4,949,910","VND 4,949,910"
Apricot Hotel,Phòng Đôi Sketch Không hút thuốc,"VND 4,012,823","VND 4,179,959","VND 4,069,413","VND 4,179,959","VND 4,179,959","VND 4,179,959"
GRAND HÔTEL du LAC Hanoi,Phòng Đôi Deluxe kiểu Colonial có cửa sổ bên trong,"VND 3,234,526","VND 3,481,676","VND 4,299,190","VND 4,403,683","VND 3,302,433","VND 4,403,683"
Minasi Premium Hotel,Standard Double room （No Window）,"VND 988,986","VND 988,986","VND 988,986","VND 988,986","VND 988,986","VND 1,008,766"
PARKROYAL Serviced Suites Hanoi,Phòng Deluxe có 1 Phòng ngủ,"VND 2,663,898","VND 2,692,324","VND 2,692,324","VND 2,814,714","VND 2,692,324","VND 2,814,714"
Fraser Residence Hanoi,Studio Executive,"VND 2,494,800","VND 2,494,800","VND 2,494,800","VND 2,494,800","VND 2,494,800","VND 2,494,800"
Grand K Hotel Suites Hanoi,Deluxe Room,"VND 2,400,000","VND 2,039,949","VND 2,039,949","VND 2,039,949","VND 2,039,949","VND 2,039,949"
Moovenpick Living West Hanoi,Phòng Hai Giường Cao Cấp,"VND 2,857,680","VND 2,857,680","VND 2,540,160","VND 2,540,160","VND 2,540,160","VND 2,993,760"
Grand Mercure Hanoi,"Phòng Deluxe, 1 giường lớn","VND 3,220,560","VND 2,903,040","VND 2,948,400","VND 3,719,520","VND 2,903,040","VND 3,265,920"
Somerset Grand Hanoi,Phòng điều hành một phòng ngủ,"VND 3,447,271","VND 3,401,912","VND 3,401,912","VND 3,401,912","VND 4,252,500","VND 2,721,529"
Somerset West Point Hanoi,Phòng studio King Executive,"VND 3,470,040","VND 4,082,400","VND 4,082,400","VND 4,694,760","VND 4,388,580","VND 4,694,760"
Fraser Suites Hanoi,Studio Executive có Giường cỡ King,"VND 2,772,630","VND 2,819,788","VND 2,699,430","VND 2,793,186","VND 2,793,186","VND 2,793,186"
InterContinental Hanoi Westlake by IHG,Phòng Cổ điển Giường cỡ King trên mặt nước Tầm nhìn ra thành phố,"VND 4,745,849","VND 4,745,849","VND 5,014,318","VND 6,417,201","VND 5,014,318","VND 5,581,525"
Diamond Westlake Suites,Căn Hộ Một Phòng Ngủ,"VND 1,791,110","VND 1,694,297","VND 1,794,477","VND 1,794,477","VND 1,811,377","VND 1,794,477"
