hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Silverland May,Narra Double,"₫ 6,846,090","₫ 7,321,677","₫ 7,134,911","₫ 7,134,911","₫ 7,321,677","₫ 6,397,188"
Silverland Ben Thanh_Spring Field - No Window,Spring Field - No Window,"₫ 7,750,764","₫ 7,834,809","₫ 7,666,720","₫ 7,573,337","₫ 7,666,720","₫ 6,415,392"
Wink,1 Queen Bed,"₫ 2,550,000","₫ 2,100,000","₫ 2,100,000","₫ 2,050,000","₫ 2,000,000","₫ 2,100,000"
Wink,2 Twin Beds,"₫ 2,550,000","₫ 2,050,000","₫ 1,950,000","₫ 2,100,000","₫ 2,000,000","₫ 2,000,000"
Amanaki,Signature Double Room,"₫ 5,482,223","₫ 5,482,135","₫ 5,482,135","₫ 4,884,276","₫ 4,884,276","₫ 3,855,676"
Silverland May,Narra Twin - No Window,"₫ 7,749,722","₫ 6,948,146","₫ 7,228,294","₫ 2,562,330","₫ 6,948,146","₫ 6,397,188"
Amanaki,Signature Twin Room,"₫ 5,482,223","₫ 5,482,135","₫ 5,482,135","₫ 4,944,166","₫ 4,944,166","₫ 4,357,914"
Au Lac Charner,Ruffier Deluxe Twin Room without Window,"₫ 2,191,862","₫ 2,191,862","₫ 3,816,542","₫ 3,337,942","₫ 3,435,324","₫ 3,435,324"
Au Lac Charner,Vannier Premier Twin Room,"₫ 4,045,299","₫ 2,589,983","₫ 2,589,983","₫ 4,045,299","₫ 4,045,299","₫ 4,045,299"
Silverland Ben Thanh_Sunshine Garden - Double or Twin,Sunshine Garden - Double or Twin,"₫ 7,750,283","₫ 8,114,957","₫ 8,114,957","₫ 8,021,574","₫ 8,021,574","₫ 6,863,629"
La Siesta Hoi An Resort & Spa,Club Wing Junior Suite with Balcony,"₫ 6,659,424",3.831.973₫,"₫ 7,622,992","₫ 7,622,992","₫ 7,155,302","₫ 7,622,992"
Hato,Deluxe Double No Window,"₫ 1,497,431",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
M Hotel,Zen Corner,"₫ 4,081,643","₫ 4,081,643","₫ 2,527,434","₫ 4,081,643","₫ 2,527,434","₫ 2,527,434"
La Siesta Hoi An Resort & Spa 1,Classic Wing Deluxe Room,"₫ 7,213,809",7.213.809₫,"₫ 7,213,809",7.213.809₫,"₫ 7,213,809","₫ 7,213,809"
Sol An Bang Beach Resort & Spa,Deluxe Room,3.615.625₫,"₫ 3,615,625","₫ 1,996,741","₫ 3,615,625","₫ 2,292,675","₫ 2,139,829"
The Signature Hoi An,Signature Lantern Room,"₫ 3,726,312","₫ 3,726,312","₫ 3,733,780","₫ 1,925,424","₫ 3,492,231",3.492.231₫
Hato,Premium Twin Room - Non-Smoking,"₫ 1,674,787","₫ 1,674,787","₫ 1,674,787","₫ 2,496,284","₫ 1,674,787",2.496.181₫
Dechiu Hotel - Hotel,Double Room with Sea View,"₫ 6,990,686","₫ 4,096,655","₫ 4,096,655","₫ 6,976,293","₫ 4,096,655","₫ 6,983,489"
Moire Hoi An Vignette Collection By IHG,1 King Deluxe,8.111.404₫,"₫ 11,232,815","₫ 9,495,128",8.111.404₫,"₫ 3,549,732","₫ 8,111,404"
Dechiu Hotel 1 - Hotel,Double Room with Queen Bed - Non-Smoking,"₫ 3,008,954","₫ 4,775,030","₫ 3,008,954","₫ 4,775,904","₫ 3,008,954","₫ 4,780,780"
