hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Wink,1 Queen Bed,"1,615,000","1,615,000","1,615,000","1,572,500","1,657,500","1,657,500"
Silverland May,Narra Twin - No Window,"2,869,789","2,727,166","2,582,892","2,577,824","2,631,654","2,577,824"
Wink,2 Twin Beds,"1,615,000","1,615,000","1,615,000","1,572,500","1,657,500","1,487,500"
Au Lac Charner,Vannier Premier Twin Room,"2,410,971","2,358,821","2,380,020","2,385,418","2,337,434","2,601,843"
Silverland Ben Thanh_Spring Field - No Window,Spring Field - No Window,"2,963,933","2,465,725","2,767,019","₫ 2,340,799","₫ 2,340,799","2,928,395"
Amanaki,Signature Twin Room,"2,181,448","2,079,233","2,244,127","2,205,511","2,180,614","2,229,855"
Silverland May,Narra Double,"3,032,074","2,727,166","2,582,892","2,577,824","2,631,654","2,577,824"
Au Lac Charner,Ruffier Deluxe Twin Room without Window,"2,563,492","2,507,445","2,563,492","2,507,445","2,563,492","2,507,445"
Silverland Ben Thanh_Sunshine Garden - Double or Twin,Sunshine Garden - Double or Twin,"3,222,134","2,720,988","₫ 2,636,364","2,869,312","2,818,166","2,772,134"
Amanaki,Signature Double Room,"2,907,178","2,268,122","2,434,347","2,381,538","2,434,347","2,381,538"
The Signature Hoi An,Signature Lantern Room,"2,130,556",2.011.905,"2,011,905","2,011,905","2,097,778","2,097,778"
La Siesta Hoi An Resort & Spa 1,Classic Wing Deluxe Room,"2,429,453",2.787.859,"2,429,453","2,429,453","2,345,679","2,465,185"
Hato,Deluxe Double No Window,"1,110,333",NA,NA,NA,NA,NA
Hato,Premium Twin Room - Non-Smoking,1.721.340,"1,882,716","1,882,716",1.775.132,"1,775,132","1,775,132"
Moire Hoi An Vignette Collection By IHG,1 King Deluxe,"₫ 3,418,753",3.952.569,"3,952,569","3,952,569","3,952,569","3,952,569"
Sol An Bang Beach Resort & Spa,Deluxe Room,"2,000,232","2,000,232","2,000,232","2,000,232","2,000,232","2,000,232"
Dechiu Hotel 1 - Hotel,Double Room with Queen Bed - Non-Smoking,"4,003,947","3,998,144","4,003,947","3,998,144","4,003,947","3,998,144"
La Siesta Hoi An Resort & Spa,Club Wing Junior Suite with Balcony,3.653.719,"₫ 3,456,302","3,735,825","₫ 3,456,302","₫ 3,456,302","₫ 3,456,302"
M Hotel,Zen Corner,"₫ 2,134,168","₫ 2,134,168","₫ 2,134,168","₫ 2,134,168","₫ 2,134,168","₫ 2,134,168"
Dechiu Hotel - Hotel,Double Room with Sea View,"₫ 3,644,928",5.795.612,"5,804,027","5,795,612","5,804,027","5,795,612"
