hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Silverland Ben Thanh_Spring Field - No Window,Spring Field - No Window,"1,333","1,332","1,204","1,333",SOLD OUT,SOLD OUT
Wink,2 Twin Beds,Cheapest price you've seen!HK$639Per night before taxes,HK$505Per night before taxes,Cheapest price you've seen!HK$579Per night before taxes,Cheapest price you've seen!HK$579Per night before taxes,Cheapest price you've seen!Last booked 5 hours agoHK$579Per night before taxes,Cheapest price you've seen!HK$579Per night before taxes
Amanaki,Signature Twin Room,"1,296","1,122","1,296",SOLD OUT,SOLD OUT,SOLD OUT
Amanaki,Signature Double Room,"1,136","1,499","1,184","1,180","1,184",SOLD OUT
Wink,1 Queen Bed,Last booked 5 hours agoHK$639Per night before taxes,Cheapest price you've seen!Last booked 5 hours agoHK$490Per night before taxes,HK$579Per night before taxes,HK$579Per night before taxes,Last booked 5 hours agoHK$579Per night before taxes,SOLD OUT
Silverland May,Narra Twin - No Window,"1,473",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Silverland May,Narra Double,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Au Lac Charner,Ruffier Deluxe Twin Room without Window,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Silverland Ben Thanh_Sunshine Garden - Double or Twin,Sunshine Garden - Double or Twin,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Au Lac Charner,Vannier Premier Twin Room,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Hato,Premium Twin Room - Non-Smoking,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,Original Price: HK$ 742HK$ 742-36%HK$478Per night before taxes,SOLD OUT
Hato,Deluxe Double No Window,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
La Siesta Hoi An Resort & Spa 1,Classic Wing Deluxe Room,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
M Hotel,Zen Corner,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
The Signature Hoi An,Signature Lantern Room,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hoi An Vignette Collection By IHG,1 King Deluxe,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Sol An Bang Beach Resort & Spa,Deluxe Room,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Dechiu Hotel 1 - Hotel,Double Room with Queen Bed - Non-Smoking,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Dechiu Hotel - Hotel,Double Room with Sea View,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
La Siesta Hoi An Resort & Spa,Club Wing Junior Suite with Balcony,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
