hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Amanaki,Signature Double Room,"3,541,165","2,983,319","3,632,379","2,832,620","2,849,796","2,832,620"
Silverland May,Narra Twin - No Window,"3,657,919","₫ 2,399,456","3,405,364","3,352,195","3,357,060","₫ 2,399,456"
Wink,2 Twin Beds,"2,050,000","1,700,000","1,650,000","1,950,000","1,950,000","1,950,000"
Wink,1 Queen Bed,"2,050,000","1,700,000","1,650,000","1,950,000","1,950,000","1,950,000"
Silverland Ben Thanh_Spring Field - No Window,Spring Field - No Window,"3,864,171","4,743,492","3,747,892","4,383,745","3,243,723","3,147,050"
Silverland May,Narra Double,"3,657,919","₫ 2,459,826","₫ 2,459,826","3,405,364","3,357,060","3,159,263"
Au Lac Charner,Ruffier Deluxe Twin Room without Window,"₫ 2,157,754","2,527,879","2,629,759","2,287,381","2,364,293","2,287,381"
Silverland Ben Thanh_Sunshine Garden - Double or Twin,Sunshine Garden - Double or Twin,"4,100,344","3,882,211","3,979,931","3,471,438","3,476,457","3,243,723"
Au Lac Charner,Vannier Premier Twin Room,"2,730,000","2,624,302","2,729,974","2,859,851","2,454,524","2,374,707"
Amanaki,Signature Twin Room,"3,541,165","2,983,319","3,632,379","2,832,620","2,849,796","2,849,796"
Hato,Premium Twin Room - Non-Smoking,"₫ 1,651,739","1,676,411","₫ 1,651,739","1,453,120","1,530,151","1,489,243"
La Siesta Hoi An Resort & Spa,Club Wing Junior Suite with Balcony,"₫ 3,850,983","3,843,966","3,966,524",4.050.163,"3,643,357","3,846,659"
Hato,Deluxe Double No Window,"1,609,004",NA,"1,270,838",NA,1.344.791,NA
Moire Hoi An Vignette Collection By IHG,1 King Deluxe,6.981.033,"6,585,880","₫ 3,085,704","4,610,116","3,688,093","3,688,093"
La Siesta Hoi An Resort & Spa 1,Classic Wing Deluxe Room,"3,535,263","2,844,905","3,282,612","3,024,569","2,634,284","2,452,168"
M Hotel,Zen Corner,"₫ 2,330,962","₫ 2,330,962","3,055,985","₫ 2,330,962","₫ 2,330,962","₫ 2,330,962"
The Signature Hoi An,Signature Lantern Room,"2,198,830","2,246,534","₫ 1,912,979","₫ 1,912,979",1.916.949,"1,960,604"
Sol An Bang Beach Resort & Spa,Deluxe Room,"1,935,259","1,901,769","1,909,185","1,757,150","1,745,090","1,737,954"
Dechiu Hotel 1 - Hotel,Double Room with Queen Bed - Non-Smoking,2.645.328₫,"3,156,060","₫ 2,645,328",3.137.595,"3,254,045",3.137.595
Dechiu Hotel - Hotel,Double Room with Sea View,"₫ 3,920,355","4,013,344","₫ 3,920,355","3,984,616","₫ 3,920,355","3,984,616"
