hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Silverland May,Narra Double,"3,146,825","2,973,327","2,919,215","3,023,299","2,624,315","3,073,271"
Silverland May,Narra Twin - No Window,"3,146,825","2,973,327","2,973,327","3,023,299","2,819,447","3,073,271"
Amanaki,Signature Double Room,"1,915,394","1,810,022","1,818,702","2,099,561","1,996,637","2,244,444"
Au Lac Charner,Vannier Premier Twin Room,"2,534,860","2,510,266","2,555,176","2,511,303","2,660,000","2,660,000"
Silverland Ben Thanh_Sunshine Garden - Double or Twin,Sunshine Garden - Double or Twin,"₫ 2,512,723","₫ 2,512,723","3,140,146","3,144,547","3,194,700","3,099,733"
Au Lac Charner,Ruffier Deluxe Twin Room without Window,"2,288,686","2,466,343","2,428,571","2,428,571","2,428,571","2,428,571"
Wink,2 Twin Beds,"1,750,000","1,500,000","1,500,000","1,500,000","1,500,000","1,400,000"
Wink,1 Queen Bed,"1,750,000","1,500,000","1,500,000","1,500,000","1,550,000","1,400,000"
Amanaki,Signature Twin Room,"₫ 2,053,391","₫ 2,053,391","2,302,469","₫ 2,053,391","2,302,469","2,244,444"
Silverland Ben Thanh_Spring Field - No Window,Spring Field - No Window,"2,860,637","3,376,714","3,149,015","₫ 2,105,598","3,328,526","3,241,063"
M Hotel,Zen Corner,"2,430,562","2,426,616","₫ 1,912,565","2,440,326","2,342,762","₫ 1,912,565"
La Siesta Hoi An Resort & Spa 1,Classic Wing Deluxe Room,"2,707,694","4,171,852","3,881,894","3,536,333","4,314,134",4.070.173
Moire Hoi An Vignette Collection By IHG,1 King Deluxe,"5,527,770","6,054,225","₫ 3,457,708","6,054,225","6,633,325","5,264,543"
The Signature Hoi An,Signature Lantern Room,"2,343,530","2,351,079","2,200,703","₫ 1,807,054",1.807.054₫,"2,150,317"
Sol An Bang Beach Resort & Spa,Deluxe Room,"1,774,600",1.965.819,"1,813,754","1,636,188","1,704,398","2,047,281"
Dechiu Hotel 1 - Hotel,Double Room with Queen Bed - Non-Smoking,"3,531,508","₫ 3,125,823","3,447,286",3.664.852,3.559.539,"4,013,026"
Hato,Premium Twin Room - Non-Smoking,"₫ 1,476,485","1,790,123","1,790,123","1,790,123","1,790,123",1.943.563
La Siesta Hoi An Resort & Spa,Club Wing Junior Suite with Balcony,"3,985,018","₫ 3,768,097","5,452,806",5.460.375,"₫ 3,768,097",3.768.097₫
Dechiu Hotel - Hotel,Double Room with Sea View,"5,808,912","5,817,259","5,164,322",5.817.259,"5,808,912","5,171,681"
Hato,Deluxe Double No Window,NA,NA,NA,NA,NA,NA
