hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Silverland May,Narra Twin - No Window,"₫ 2,438,109","₫ 2,438,109","₫ 4,804,319","₫ 4,804,319","₫ 2,438,109","₫ 4,804,319"
Wink,2 Twin Beds,"₫ 2,050,000","₫ 1,900,000","₫ 1,700,000","₫ 1,650,000","₫ 2,000,000","₫ 2,044,816"
Silverland Ben Thanh_Spring Field - No Window,Spring Field - No Window,"₫ 4,481,959","₫ 4,481,959","₫ 4,481,959","₫ 4,481,959","₫ 4,481,959","₫ 4,481,959"
Wink,1 Queen Bed,"₫ 2,050,000","₫ 1,900,000","₫ 1,700,000","₫ 1,650,000","₫ 2,000,000","₫ 2,000,000"
Amanaki,Signature Double Room,"₫ 2,528,970","₫ 4,822,623","₫ 4,870,438","₫ 4,822,623","₫ 3,937,106","₫ 3,898,128"
Amanaki,Signature Twin Room,"₫ 3,004,126","₫ 3,004,126","₫ 4,870,438","₫ 4,822,623","₫ 4,357,826","₫ 4,357,826"
Silverland May,Narra Double,"₫ 2,544,992","₫ 6,533,316","₫ 4,445,088","₫ 4,445,088","₫ 2,544,992","₫ 2,544,992"
Au Lac Charner,Ruffier Deluxe Twin Room without Window,"₫ 3,808,840","₫ 3,803,988","₫ 3,816,473","₫ 2,187,692","₫ 3,435,262","₫ 3,435,262"
Silverland Ben Thanh_Sunshine Garden - Double or Twin,Sunshine Garden - Double or Twin,"₫ 4,983,671","₫ 4,983,671","₫ 4,983,671","₫ 4,983,671","₫ 4,983,671","₫ 6,672,879"
Au Lac Charner,Vannier Premier Twin Room,"₫ 4,390,699","₫ 4,385,106","₫ 4,045,299","₫ 4,045,299","₫ 4,045,299","₫ 4,045,299"
Sol An Bang Beach Resort & Spa,Deluxe Room,"₫ 1,878,237","₫ 2,365,829","₫ 2,017,272","₫ 2,062,551","₫ 1,934,862","₫ 2,228,673"
The Signature Hoi An,Signature Lantern Room,"₫ 3,492,231",3.492.231₫,"₫ 3,559,530",3.492.231₫,"₫ 3,492,231",3.492.231₫
Dechiu Hotel 1 - Hotel,Double Room with Queen Bed - Non-Smoking,"₫ 3,008,954","₫ 4,595,905",4.596.924₫,4.596.924₫,4.596.924₫,"₫ 4,597,028"
Hato,Deluxe Double No Window,1.863.577₫,"₫ 1,863,577",SOLD OUT,SOLD OUT,"₫ 1,843,748","₫ 1,421,946"
La Siesta Hoi An Resort & Spa 1,Classic Wing Deluxe Room,"₫ 7,213,809","₫ 7,213,809","₫ 7,213,809","₫ 7,213,809","₫ 7,213,809","₫ 7,213,809"
La Siesta Hoi An Resort & Spa,Club Wing Junior Suite with Balcony,"₫ 6,659,424","₫ 6,659,424","₫ 6,659,424",6.659.424₫,"₫ 6,659,424","₫ 6,659,424"
Hato,Premium Twin Room - Non-Smoking,"₫ 2,496,181",1.681.371₫,"₫ 2,496,269","₫ 2,496,269","₫ 2,496,181","₫ 2,496,181"
Dechiu Hotel - Hotel,Double Room with Sea View,"₫ 6,710,404","₫ 3,549,293","₫ 6,732,375","₫ 6,713,037","₫ 6,713,037","₫ 6,732,375"
Moire Hoi An Vignette Collection By IHG,1 King Deluxe,"₫ 3,355,939","₫ 9,495,128","₫ 8,995,523","₫ 8,111,404","₫ 8,111,404","₫ 8,111,404"
M Hotel,Zen Corner,"₫ 4,081,643","₫ 2,422,307","₫ 2,422,307","₫ 4,081,643","₫ 2,422,307","₫ 2,422,307"
