hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Le Récit - Suite Deluxe (Deluxe Suite),Suite Deluxe (Deluxe Suite),1.656.260,1.669.595,1.647.193,1.974.491,1.971.685,2.028.219
Le Récit - Phòng Deluxe 2 Giường đơn (Deluxe Twin),Phòng Deluxe 2 Giường đơn (Deluxe Twin),NA,NA,NA,NA,NA,NA
Tui ba gang - Deluxe Plus,Deluxe Plus,1.347.247,1.347.247,1.347.247,1.347.247,1.347.247,1.347.247
Le Récit - Căn Hộ Áp Mái Hướng Thành Phố Giường Đôi (Penthouse City View Double),Căn Hộ Áp Mái Hướng Thành Phố Giường Đôi (Penthouse City View Double),2.178.744,2.317.610,2.523.033,2.523.033,2.519.446,2.592.593
Le Récit - Deluxe giường đôi (Deluxe Double),Deluxe giường đôi (Deluxe Double),1.375.996,1.499.118,1.499.118,1.499.118,1.499.118,1.499.118
Le Récit - Suite dạng Căn hộ áp mái 2 Phòng ngủ (Penthouse 2 Bedroom Suite),Suite dạng Căn hộ áp mái 2 Phòng ngủ (Penthouse 2 Bedroom Suite),4.254.213,4.460.062,4.453.666,4.460.062,4.453.718,4.498.334
Le Récit - Suite Giường Lớn (King Suite),Suite Giường Lớn (King Suite),2.743.085,2.745.325,2.741.389,2.745.325,2.745.357,2.768.301
Le Récit - Suite Căn Hộ Áp Mái 1 Phòng Ngủ (Penthouse 1 Bedroom Suite),Suite Căn Hộ Áp Mái 1 Phòng Ngủ (Penthouse 1 Bedroom Suite),2.745.325,2.745.325,2.741.389,2.745.325,2.741.421,2.768.301
Le Récit - Penthouse,Penthouse,4.454.966,1.924.917₫,1.924.917₫,2.523.033,2.519.446,2.592.593
Tui ba gang - Phòng Loại Sang - 1 Giường (Deluxe Room -- 1 Bed),Phòng Loại Sang - 1 Giường (Deluxe Room -- 1 Bed),794.058₫,794.058₫,794.058₫,1.102.293,1.102.293,1.102.293
Tui ba gang - Phòng Gia Đình Loại Sang (Deluxe Family Room),Phòng Gia Đình Loại Sang (Deluxe Family Room),1.573.196₫,1.573.196₫,2.141.036,2.144.086,1.573.196₫,2.144.086
Tui ba gang - Phòng Trip (Trip Room),Phòng Trip (Trip Room),1.775.916,1.361.682₫,1.775.916,1.775.916,1.775.916,1.775.916
Tui ba gang - Phòng Đẳng Cấp – 1 Giường (Premier Room - 1 Bed),Phòng Đẳng Cấp – 1 Giường (Premier Room - 1 Bed),1.592.201,1.009.084₫,1.592.201,1.592.201,1.592.201,1.592.201
Tui ba gang - Phòng Gia đình với Ban công Riêng (Family Room with Private Balcony),Phòng Gia đình với Ban công Riêng (Family Room with Private Balcony),1.838.468₫,1.838.468₫,2.378.373,1.838.468₫,2.381.790,2.381.790
