hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Furama Resort Danang-Lagoon Superior,Lagoon Superior,"6,448,816",6.666.463,6.480.410,"5,267,753","6,659,870","5,115,455"
Furama Villas Danang-1 Bedroom Pool Villa,1 Bedroom Pool Villa,"11,350,653","11,381,565",11.350.653,"10,015,455","11,081,671","9,317,584"
Furama Villas Danang-3 Bedroom Pool Villa,3 Bedroom Pool Villa,"15,224,049","₫ 15,259,415","15,665,949","13,734,537","13,037,556",13.037.556
Furama Villas Danang-2 Bedroom Pool Villa,2 Bedroom Pool Villa,"13,174,758","13,728,707","13,681,056","11,639,202","12,752,783","10,941,885"
Furama Villas Danang-4-Bedroom Beachfront Villa with Private Pool,4-Bedroom Beachfront Villa with Private Pool,"45,182,911","56,453,463","45,182,911","46,997,539","45,182,911",47.003.008
