hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Fukura (Boutique - Kim Ma),Standard Room,"VND 1,211,796","VND 1,333,397","VND 1,332,607","VND 1,332,607","VND 1,332,607","VND 1,332,607"
Lotte Hotel (Khu Nhat Han HN),Deluxe Twin Room,"VND 5,685,491","VND 6,171,584","VND 4,265,399","VND 4,452,865","VND 4,452,865","VND 4,307,108"
Pullman Hotel (Khu Nhat Han HN),Superior Twin Room with City View,"VND 2,676,240","VND 2,676,240","VND 2,676,240","VND 2,948,400","VND 2,676,240","VND 3,855,600"
Dolce Wyndham (Khu Nhat Han HN),Golden Classic Twin,"VND 8,249,000","VND 8,249,000","VND 8,249,000","VND 8,249,000","VND 8,249,000","VND 9,185,400"
Hanoi Daewooo (Khu Nhat Han HN),Deluxe King Room,"VND 4,245,696","VND 4,245,696","VND 2,547,417","VND 2,547,417","VND 2,547,417","VND 2,547,417"
Sheraton Hanoi Hotel,Deluxe Twin Room,"VND 5,778,000","VND 5,431,320","VND 5,200,200","VND 7,511,400","VND 5,662,440","VND 4,622,400"
Sheraton Hanoi West,"Deluxe, Guest Room, 1 King, Sofa Bed, City View","VND 3,912,300","VND 3,912,300","VND 3,912,300","VND 4,479,300","VND 3,912,300","VND 3,912,300"
JW Marriott Hotel Hanoi,"Deluxe King, Guest Room, 1 King Bed","VND 5,670,000","VND 6,237,000","VND 6,237,000","VND 6,237,000","VND 5,896,800","VND 5,670,000"
L7 WEST LAKE HANOI BY LOTTE - L7 RESIDENCES,One Bedroom Apartment,"VND 3,508,508","VND 3,338,341","VND 3,508,508","VND 3,617,753","VND 3,508,508","VND 3,617,753"
L7 WEST LAKE HANOI by LOTTE HOTELS,Superior Convertible,"VND 4,481,568","VND 4,481,568","VND 4,009,824","VND 6,604,416","VND 4,009,824","VND 5,896,800"
InterContinental Hanoi Westlake,Classic Room,"VND 4,298,138","VND 4,298,138","VND 4,566,607","VND 8,655,760","VND 4,566,607","VND 5,133,814"
InterContinental Hanoi Landmark72,1 King Bed Classic Room,"VND 4,148,900","VND 4,268,132","VND 4,656,096","VND 10,864,576","VND 4,536,865","VND 4,805,334"
Pan Pacific Hanoi,Deluxe King Or Twin Room,"VND 3,433,913","VND 3,583,214","VND 3,045,732","VND 3,045,732","VND 3,045,732","VND 3,044,037"
Novotel Suites Hanoi,Superior King Studio,"VND 2,766,960","VND 2,404,080","VND 2,404,080","VND 2,404,080","VND 2,404,080","VND 2,404,080"
Novotel Hanoi Thai Ha,"Superior Room, 1 King Size Bed, City View","VND 2,721,600","VND 2,721,600","VND 2,721,600","VND 2,721,600","VND 2,721,600","VND 3,628,800"
M Village Sig Tho Nhuom,Phòng Studio,"VND 1,691,851","VND 1,685,726","VND 1,610,804","VND 1,610,804","VND 1,661,141","VND 1,711,479"
M Village Hotel Ho Guom,Standard Room without Window,"VND 879,275","VND 982,720","VND 982,720","VND 982,720","VND 982,720","VND 930,998"
M Village Hotel Thợ Nhuộm,Superior,"VND 2,810,000","VND 1,152,624","VND 1,145,042","VND 1,145,042","VND 1,145,042","VND 1,294,396"
Peridot Grand Luxury Boutique Hotel,Grand Deluxe Room,"VND 4,169,440","VND 10,856,000","VND 4,776,640","VND 4,776,640","VND 4,776,640","VND 12,604,000"
