hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
L7 WEST LAKE HANOI BY LOTTE - L7 RESIDENCES,One Bedroom Apartment,"VND 5,787,992","VND 5,787,992","VND 5,817,458","VND 5,787,992","VND 5,787,992","VND 5,787,992"
JW Marriott Hotel Hanoi,"Deluxe King, Guest Room, 1 King Bed","VND 4,500,000","VND 4,800,000","VND 4,400,000","VND 4,800,000","VND 4,500,000","VND 4,500,000"
Sheraton Hanoi Hotel,Deluxe Twin Room,"VND 3,500,000","VND 3,300,000","VND 3,300,000","VND 3,300,000","VND 3,300,000","VND 3,200,000"
L7 WEST LAKE HANOI by LOTTE HOTELS,Superior Convertible,"VND 4,724,193","VND 4,094,301","VND 4,094,301","VND 4,724,193","VND 4,094,301","VND 4,724,193"
Hanoi Daewooo (Khu Nhat Han HN),Deluxe King Room,"VND 3,747,444","VND 3,747,444","VND 3,944,678","VND 3,944,678","VND 3,944,678","VND 3,944,678"
Novotel Hanoi Thai Ha,"Superior Room, 1 King Size Bed, City View","VND 2,240,000","VND 2,240,000","VND 2,240,000","VND 2,240,000","VND 2,240,000","VND 2,280,000"
Lotte Hotel (Khu Nhat Han HN),Deluxe Twin Room,"VND 5,413,372","VND 4,501,006","VND 4,136,059","VND 5,053,050","VND 3,892,762","VND 4,288,120"
Fukura (Boutique - Kim Ma),Standard Room,"VND 1,212,289","VND 1,333,650","VND 1,333,387","VND 1,333,387","VND 1,333,387","VND 1,333,387"
Novotel Suites Hanoi,Superior King Studio,"VND 2,000,000","VND 2,000,000","VND 2,000,000","VND 2,000,000","VND 2,000,000","VND 2,000,000"
InterContinental Hanoi Landmark72,1 King Bed Classic Room,"VND 3,817,342","VND 3,343,512","VND 3,106,481","VND 3,211,879","VND 3,106,481","VND 3,106,481"
Sheraton Hanoi West,"Deluxe, Guest Room, 1 King, Sofa Bed, City View","VND 3,100,000","VND 3,000,000","VND 3,000,000","VND 3,000,000","VND 3,000,000","VND 3,000,000"
InterContinental Hanoi Westlake,Classic Room,"VND 5,054,734","VND 3,211,574","VND 3,316,731","VND 3,211,574","VND 3,422,120","VND 3,895,906"
Dolce Wyndham (Khu Nhat Han HN),Golden Classic Twin,"VND 7,274,250","VND 7,274,250","VND 7,274,250","VND 7,274,250","VND 7,274,250","VND 8,100,000"
Pullman Hotel (Khu Nhat Han HN),Superior Twin Room with City View,"VND 2,200,000","VND 2,200,000","VND 2,200,000","VND 2,200,000","VND 2,200,000","VND 2,472,000"
Pan Pacific Hanoi,Deluxe King Or Twin Room,"VND 3,027,051","VND 3,162,410","VND 2,661,696","VND 2,688,050","VND 2,688,050","VND 2,579,574"
M Village Hotel Ho Guom,Standard Room without Window,"VND 2,080,000","VND 2,340,000","VND 2,340,000","VND 2,340,000","VND 2,340,000","VND 2,340,000"
M Village Sig Tho Nhuom,Phòng Studio,"VND 3,473,436","VND 3,970,700","VND 3,970,530","VND 3,969,642","VND 4,217,744","VND 4,217,744"
Peridot Grand Luxury Boutique Hotel,Grand Deluxe Room,"VND 9,523,159","VND 10,502,175","VND 10,502,175","VND 10,502,175","VND 10,502,175","VND 10,502,175"
M Village Hotel Thợ Nhuộm,Superior,"VND 2,846,368","VND 2,848,174","VND 2,846,478","VND 2,846,368","VND 2,846,368","VND 3,217,633"
